t_id;t_이름;등급;gradeplus;t_sealtype;아이템레벨;t_속성타입;t_강화타입;t_크리쳐등급;t_봉인된펠로우효과1;t_봉인된펠로우효과2;t_봉인된펠로우효과3;t_최대강화봉인펠로우효과;rfgrade;rfeff;t_스킬효과;매입가;처분가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;특성력;사용기간;t_판매대행분류;통합채널사용불가;중첩갯수;expweight
SF2_101_1_0088;큰 뿔 로가슈;2.000000;0.000000;sd;1.000000;no;so;C;INT+,5,9,33;MTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;65.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0089;큰 수정뿔 순록;1.000000;0.000000;sd;1.000000;no;so;C;최대MP+,9,18,126;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;20.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0090;굶주린 불곰;1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;13.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0091;아루이드;1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;22.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0092;어둠의 그림자늑대;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;12.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0093;긴 송곳니 흑표범;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;13.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0094;라에타;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,9,17,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;37.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0095;저주받은 군마;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;100.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0096;외눈박이 훈바바;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;VTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;95.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0097;큰 이빨 흑표범;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;18.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0098;포악한 검은 소;1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;17.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0099;거친 포효 알 샤이;2.000000;0.000000;sd;1.000000;no;so;C;STR+,4,7,16;무기극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;110.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0100;폭군 나탄;2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;110.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0101;적색 마룡 슈테른;2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기극대화확률+,1,1,1;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;130.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0102;큰 뿔 순록;1.000000;0.000000;sd;1.000000;no;so;C;최대MP+,9,18,126;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;15.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0103;하이에버드;1.000000;0.000000;sd;1.000000;no;so;C;STR+,3,6,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;37.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0104;붉은 갑옷새;1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,27,54,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;37.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0105;여명의 카고일;3.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,33,66,62;allstat+,10,16,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0106;공허의 카고일;3.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,35,70,68;allstat+,10,16,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;400.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0107;라이루드(미사용);2.000000;0.000000;sd;1.000000;no;so;C;STR+,4,7,16;무기극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0108;플로티어(미사용);1.000000;0.000000;sd;1.000000;no;so;C;마법물리공격력+,3,5,68;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0109;초원 타조;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;125.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0110;팔케;2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,21,41,183;최대MP+,22,36,126;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;125.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0111;긴꼬리 전갈;2.000000;0.000000;sd;1.000000;no;so;C;INT+,5,9,33;MTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;125.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0112;큰집게 전갈;2.000000;0.000000;sd;1.000000;no;so;C;INT+,5,9,33;MTL+,1,1,4;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;125.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0113;회색 샤우벨;1.000000;0.000000;sd;2.000000;no;so;C;회피력+,1,2,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;29.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0114;거친 흰발톱 늑대;1.000000;0.000000;sd;2.000000;no;so;C;무기물리공격력+,6,12,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;29.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0115;흰눈꽃 순록;1.000000;0.000000;sd;2.000000;no;so;C;최대MP+,16,32,126;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;27.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0116;흰갈기 그리바;1.000000;0.000000;sd;2.000000;no;so;C;무기물리방어력+,7,14,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;28.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0117;파란 저브저브 새;1.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0118;아브리셔스;2.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,12,24,48;PK육체계저항율+,1,1,1;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;160.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0119;나이트메어;3.000000;0.000000;sd;1.000000;no;so;C;allstat+,4,8,12;PK공격력%,1,1,0;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;350.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0120;블라바;1.000000;0.000000;sd;1.000000;no;so;C;STR+,2,4,16;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0121;호랑무늬 앵무;1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0122;서리 와이번 가이라;2.000000;0.000000;sd;2.000000;no;so;C;회피력+,2,3,4;최대HP+,49,81,183;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;145.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0123;리오네스;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0124;공포의 케라브;3.000000;0.000000;sd;2.000000;no;so;C;무기물리공격력+,23,46,62;allstat+,7,12,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;300.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0125;라토라스;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0126;코르누;1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0127;피룬;1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0128;아드헬;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0129;헬로나;1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0130;베나토르;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0131;베르사;1.000000;0.000000;sd;1.000000;no;so;C;마법극대력+,4,8,113;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0132;골드혼;2.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,2,4;최대HP+,25,41,183;*;allstat+,2,4;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;125.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0133;불굴의 라하브;2.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;145.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0134;서리발톱 백곰(미사용);2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0135;불굴의 라하브(미사용);2.000000;0.000000;sd;1.000000;no;so;C;VTL+,1,1,4;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0136;타이슈마;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0137;슈마크;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0138;레오슈마;1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0139;캐스퍼트;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0140;맹독 캐스퍼트;3.000000;0.000000;sd;2.000000;no;so;C;마법물리공격력+,25,50,68;allstat+,7,12,12;*;allstat+,6,7;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;310.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0141;문지기 마투라;1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0142;흰눈꽃 순록(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대MP+,9,18,126;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0143;거친발톱 라이거;1.000000;0.000000;sd;2.000000;no;so;C;무기극대력+,7,14,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;25.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0144;눈보라 늑대;1.000000;0.000000;sd;2.000000;no;so;C;무기물리공격력+,6,12,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;29.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0145;사나운 회색 늑대(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0146;우두머리 회색늑대(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0147;유적지 회색 늑대(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0148;식인 늑대 프릿샤(미사용);2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,21,41,183;무기극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0149;어둠의 그림자늑대(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0150;애꾸눈 챠카이(미사용);2.000000;0.000000;sd;1.000000;no;so;C;최대HP+,21,41,183;무기극대화확률+,1,1,1;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0151;덩치 큰 흑표범(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0152;어둠의 그림자늑대(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0153;그림자 사냥개(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,2,4,62;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0154;긴 발톱 흑표범(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0155;긴 송곳니 흑표범(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기극대력+,3,5,77;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0156;우두머리 트루탄(미사용);2.000000;0.000000;sd;1.000000;no;so;C;무기물리공격력+,4,8,62;무기물리방어력+,11,18,48;*;allstat+,2,3;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;5.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0157;굶주린 불곰(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0158;긴 발톱 불곰(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0159;세발가락 검은 곰(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0160;세발가락 검은 곰(미사용);1.000000;0.000000;sd;1.000000;no;so;C;최대HP+,11,21,183;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0161;거친갈기 멧돼지(미사용);1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0162;거친갈기 멧돼지(미사용);1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0163;큰어금니 멧돼지(미사용);1.000000;0.000000;sd;1.000000;no;so;C;회피력+,1,1,4;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0164;성난 물소(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0165;거친털 들소(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0166;광폭해진 젖소(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0167;난폭해진 황소(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
SF2_101_1_0168;난폭해진 황소(미사용);1.000000;0.000000;sd;1.000000;no;so;C;무기물리방어력+,5,9,48;*;*;allstat+,1,1;0.000000;0.000000;*;20.000000;4.000000;0.000000;0.000000;0.000000;item;none;*;1.000000;0.000000;Auction_585;0.000000;1.000000;10000.000000
