t_랜덤아이템id;t_이름;개발용;t_사용클래스;등급;요구레벨;제한레벨;아이템레벨;재사용시간공유;재사용시간;재사용시간초기화;ps_재사용시간초기화;매입가;처분가;중첩갯수;생성개수;t_스킬효과;t_랜덤박스타입;드랍불가;거래불능;처분불능;파괴불능;t_귀속;t_판매대행분류;t_id;캐쉬;구매제한;드랍시레벨검사무시;contentslevel;통합채널사용불가
PR1500box;라비니족의 프리스트 15레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4632.000000;470.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;PR1500box1;0.000000;0.000000;0.000000;1.000000;0.000000
PR2000box;라비니족의 프리스트 20레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5418.000000;550.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;PR2000box1;0.000000;0.000000;0.000000;1.000000;0.000000
PR2500box;라비니족의 프리스트 25레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;11673.000000;1170.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;PR2500box1;0.000000;0.000000;0.000000;1.000000;0.000000
PR3000box;라비니족의 프리스트 30레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18002.000000;1810.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;PR3000box1;0.000000;0.000000;0.000000;1.000000;0.000000
WZ1500box;라비니족의 위저드 15레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4632.000000;470.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;WZ1500box1;0.000000;0.000000;0.000000;1.000000;0.000000
WZ2000box;라비니족의 위저드 20레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5418.000000;550.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;WZ2000box1;0.000000;0.000000;0.000000;1.000000;0.000000
WZ2500box;라비니족의 위저드 25레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;11673.000000;1170.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;WZ2500box1;0.000000;0.000000;0.000000;1.000000;0.000000
WZ3000box;라비니족의 위저드 30레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18002.000000;1810.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;none;*;WZ3000box1;0.000000;0.000000;0.000000;1.000000;0.000000
pvpGD2528box;엑자란의 가디언 30레벨 랜덤박스;0.000000;GD;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;180.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpGD2528box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWR2528box;엑자란의 버서커 30레벨 랜덤박스;0.000000;WR;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;180.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWR2528box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpTF2528box;엑자란의 어쌔신 30레벨 랜덤박스;0.000000;TF;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;180.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpTF2528box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWZ2528box;엑자란의 위저드/매지션 30레벨 랜덤박스;0.000000;WZ_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;180.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWZ2528box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpPR2528box;엑자란의 프리스트 30레벨 랜덤박스;0.000000;PR;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;180.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpPR2528box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpGD3033box;엑자란의 가디언 35레벨 랜덤박스;0.000000;GD;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;360.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpGD3033box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWR3033box;엑자란의 버서커 35레벨 랜덤박스;0.000000;WR;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;360.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWR3033box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpTF3033box;엑자란의 어쌔신 35레벨 랜덤박스;0.000000;TF;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;360.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpTF3033box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWZ3033box;엑자란의 위저드/매지션 35레벨 랜덤박스;0.000000;WZ_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;360.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWZ3033box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpPR3033box;엑자란의 프리스트 35레벨 랜덤박스;0.000000;PR;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;360.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpPR3033box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpGD3538box;엑자란의 가디언 40레벨 랜덤박스;0.000000;GD;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;540.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpGD3538box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWR3538box;엑자란의 버서커 40레벨 랜덤박스;0.000000;WR;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;540.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWR3538box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpTF3538box;엑자란의 어쌔신 40레벨 랜덤박스;0.000000;TF;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;540.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpTF3538box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWZ3538box;엑자란의 위저드/매지션 40레벨 랜덤박스;0.000000;WZ_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;540.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWZ3538box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpPR3538box;엑자란의 프리스트 40레벨 랜덤박스;0.000000;PR;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;540.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpPR3538box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpGD4043box;엑자란의 가디언 45레벨 랜덤박스;0.000000;GD;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;720.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpGD4043box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWR4043box;엑자란의 버서커 45레벨 랜덤박스;0.000000;WR;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;720.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWR4043box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpTF4043box;엑자란의 어쌔신 45레벨 랜덤박스;0.000000;TF;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;720.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpTF4043box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpWZ4043box;엑자란의 위저드/매지션 45레벨 랜덤박스;0.000000;WZ_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;720.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpWZ4043box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpPR4043box;엑자란의 프리스트 45레벨 랜덤박스;0.000000;PR;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;720.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpPR4043box2;0.000000;0.000000;0.000000;1.000000;0.000000
Suspicious2400box;수상한 박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;24.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;2632.000000;470.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;get;*;Suspicious2400box1;0.000000;0.000000;0.000000;24.000000;0.000000
CA_RA_00_0000;일반 강화 랜덤 박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;0.000000;0.000000;0.000000;get;*;CA_RA_00_0000;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0001;고급 강화 랜덤 박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;0.000000;0.000000;0.000000;get;*;CA_RA_00_0001;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0002;축복받은 선물상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;11111.000000;3600.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0002;1.000000;0.000000;0.000000;1.000000;0.000000
pvp_material1_box;엑자란 하급 레시피 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4632.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;get;*;pvp_material1_box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvp_material2_box;엑자란 중급 레시피 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5418.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;get;*;pvp_material2_box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvp_material3_box;엑자란 상급 레시피 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;11673.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;get;*;pvp_material3_box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvp_material4_box;엑자란 특급 레시피 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18002.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;0.000000;0.000000;get;*;pvp_material4_box2;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0003;펠로우 봉인석 랜덤상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;0.000000;0.000000;0.000000;get;*;CA_RA_00_0003;1.000000;0.000000;0.000000;1.000000;0.000000
GL_1_0_0000;활력 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;1071.000000;1800.000000;0.000000;0.000000;1.000000;1.000000;999.000000;3.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;GL_1_0_0000;0.000000;0.000000;0.000000;1.000000;0.000000
pvpfe2528box;엑자란의 펠로우 30레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;90.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpfe2528box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpfe3033box;엑자란의 펠로우 35레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;2.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;180.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpfe3033box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpfe3538box;엑자란의 펠로우 40레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;270.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpfe3538box2;0.000000;0.000000;0.000000;1.000000;0.000000
pvpfe4043box;엑자란의 펠로우 45레벨 랜덤박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;3.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;360.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvpfe4043box2;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0000;가디언용 하카나스의 기본 상자;0.000000;GD;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;0.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0000;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0001;버서커용 하카나스의 기본 상자;0.000000;WR;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;0.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0001;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0002;어쌔신용 하카나스의 기본 상자;0.000000;TF;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;0.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0002;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0003;위저드/매지션용 하카나스의 기본 상자;0.000000;WZ_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;0.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0003;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0004;프리스트용 하카나스의 기본 상자;0.000000;PR;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;4.000000;0.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0004;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0005;가디언용 하카나스의 상급 상자;0.000000;GD;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0005;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0006;버서커용 하카나스의 상급 상자;0.000000;WR;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0006;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0007;어쌔신용 하카나스의 상급 상자;0.000000;TF;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0007;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0008;위저드/매지션용 하카나스의 상급 상자;0.000000;WZ_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0008;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0009;프리스트용 하카나스의 상급 상자;0.000000;PR;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0009;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0010;가디언용 하카나스의 최상급 상자;0.000000;GD;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0010;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0011;버서커용 하카나스의 최상급 상자;0.000000;WR;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0011;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0012;어쌔신용 하카나스의 최상급 상자;0.000000;TF;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0012;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0013;위저드/매지션용 하카나스의 최상급 상자;0.000000;WZ_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0013;0.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0014;프리스트용 하카나스의 최상급 상자;0.000000;PR;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;20.000000;0.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0014;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0004;세븐일레븐의 엘룬 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0004;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0005;브라카르 숲의 행운 박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0005;1.000000;1.000000;0.000000;1.000000;0.000000
CA_RA_00_0006;브라카르 숲의 행운 박스;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0006;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0015;GM의 보은상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;0.000000;1.000000;0.000000;none;*;EV_RA_0_0015;0.000000;0.000000;1.000000;1.000000;0.000000
EV_RA_0_0016;PC방 전용 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0016;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0007;금빛 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;10.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0007;1.000000;0.000000;0.000000;10.000000;0.000000
CA_RA_00_0008;은빛 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0008;1.000000;0.000000;0.000000;1.000000;0.000000
IT_RA_00_0000;재료 상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;IT_RA_00_0000;0.000000;0.000000;1.000000;1.000000;0.000000
EV_RA_0_0017;축구공 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0017;0.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0009;하카나스 행운 상자 I;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0009;1.000000;0.000000;0.000000;1.000000;0.000000
CA_RA_00_0010;하카나스 펫 상자 I;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;5.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;CA_RA_00_0010;1.000000;0.000000;0.000000;1.000000;0.000000
EV_RA_0_0018;대한민국 응원 행운상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;itrandombox.1;st;1.000000;1.000000;1.000000;0.000000;get;*;EV_RA_0_0018;0.000000;0.000000;0.000000;1.000000;0.000000
pvp_material5_box;엑자리움 광석상자;0.000000;WR_GD_AC_TF_PR_WZ_DO_MG;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;10.000000;1.000000;999.000000;0.000000;itrandombox.1;st;0.000000;1.000000;1.000000;0.000000;get;*;pvp_material5_box2;0.000000;0.000000;0.000000;1.000000;0.000000
