t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_방어구재질;t_속성타입;방어_속성_게이지;물리_방어력;마법_방어력;내구도;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;봉인된펠로우장착슬롯수_최소;봉인된펠로우장착슬롯수_최대;t_가변 항목;가변 항목 최소;가변 항목 최대;봉인된펠로우장착슬롯수;t_영혼석슬롯1;t_영혼석슬롯2;t_영혼석슬롯3;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;봉인석중복장착여부;t_overrisematid1;t_overrisematid2
NPC_0445;남자 일등항해서 (445);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0046;AR4_400_1_6544;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_0446;남자기관사 (446);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0047;AR4_400_1_6545;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_0447;남자 상급선원 (447);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0048;AR4_400_1_6546;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_0448;남자 주임 세공장인 (448);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0049;AR4_400_1_6547;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_0449;할아버지 (449);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0050;AR4_400_1_6548;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_0450;할머니 (450);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0051;AR4_400_1_6549;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_0451;대장군(발보아드 변형) (451);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0052;AR4_400_1_6550;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2000;마을 청년 (2000);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0053;AR4_400_1_6551;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2001;민병 청년 (2001);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0054;AR4_400_1_6552;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2002;광부 청년 (2002);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0055;AR4_400_1_6553;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2003;농부 청년 (2003);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0056;AR4_400_1_6554;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2004;상인 청년 (2004);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0057;AR4_400_1_6555;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2005;마을 중년 (2005);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0058;AR4_400_1_6556;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2006;민병대 대장 남자 (2006);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0059;AR4_400_1_6557;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2007;광부 십장 남자 (2007);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0060;AR4_400_1_6558;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2008;농부 중년 (2008);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0061;AR4_400_1_6559;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_2009;상인 중년 (2009);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0062;AR4_400_1_6560;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5000;여자 시녀 (5000);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0063;AR4_400_1_6561;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5001;마을 처녀 (5001);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0064;AR4_400_1_6562;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5002;여자 중년 (5002);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0065;AR4_400_1_6563;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5003;일꾼 처녀 (5003);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0066;AR4_400_1_6564;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5004;술집 주인 (5004);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0067;AR4_400_1_6565;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5005;술집 종업원 (5005);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0068;AR4_400_1_6566;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5006;여자 요리사 (5006);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0069;AR4_400_1_6567;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5007;상인 아줌마 (5007);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0070;AR4_400_1_6568;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
NPC_5008;상인 처녀 (5008);1.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;*;no;0.000000;39.000000;39.000000;0.000000;0.000000;0.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0071;AR4_400_1_6569;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
Inner_02;기본 의상 어깨;1.000000;1.000000;0.000000;1.000000;TF_AC;*;*;1.000000;sh;ch;no;0.000000;1.000000;0.000000;0.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0072;AR4_400_1_6570;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
Inner_03;기본 의상 몸;1.000000;1.000000;0.000000;1.000000;TF_AC;*;*;1.000000;ja;ch;no;0.000000;1.000000;0.000000;0.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0073;AR4_400_1_6571;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
Inner_04;기본 의상 손;1.000000;1.000000;0.000000;1.000000;TF_AC;*;*;1.000000;gl;ch;no;0.000000;1.000000;0.000000;0.000000;3.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0074;AR4_400_1_6572;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
Inner_05;기본 의상 발;1.000000;1.000000;0.000000;1.000000;TF_AC;*;*;1.000000;bo;ch;no;0.000000;1.000000;0.000000;0.000000;3.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;0.000000;r1;1.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;*;*;0.000000;0.000000;GU_Test_3_0075;AR4_400_1_6573;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;0.000000;30.000000;100.000000;1.000000;*;*
AR0_110_1_9999;로비용 가디언 투구;0.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ha;pl;no;0.000000;17.000000;13.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_215;*;0.000000;0.000000;GU_Test_3_0076;AR4_400_1_6574;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR0_110_2_9999;로비용 가디언 어깨;0.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;sh;pl;no;0.000000;18.000000;14.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0077;AR4_400_1_6575;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR0_110_3_9999;로비용 가디언 갑옷;0.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;ja;pl;no;0.000000;39.000000;31.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0078;AR4_400_1_6576;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR0_110_4_9999;로비용 가디언 장갑;0.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;gl;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0079;AR4_400_1_6577;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR0_110_5_9999;로비용 가디언 장화;0.000000;1.000000;0.000000;1.000000;GD;*;*;1.000000;bo;pl;no;0.000000;15.000000;12.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0080;AR4_400_1_6578;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_012_1_9999;로비용 버서커 투구;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;ha;pl;no;0.000000;17.000000;13.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_215;*;0.000000;0.000000;GU_Test_3_0081;AR4_400_1_6579;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_012_2_9999;로비용 버서커 어깨;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;sh;pl;no;0.000000;18.000000;14.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_216;*;0.000000;0.000000;GU_Test_3_0082;AR4_400_1_6580;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_012_3_9999;로비용 버서커 갑옷;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;ja;pl;no;0.000000;39.000000;31.000000;90.000000;5.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_211;*;0.000000;0.000000;GU_Test_3_0083;AR4_400_1_6581;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_012_4_9999;로비용 버서커 장갑;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;gl;pl;no;0.000000;10.000000;8.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_213;*;0.000000;0.000000;GU_Test_3_0084;AR4_400_1_6582;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR1_012_5_9999;로비용 버서커 장화;0.000000;1.000000;0.000000;1.000000;WR;*;*;1.000000;bo;pl;no;0.000000;15.000000;12.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_214;*;0.000000;0.000000;GU_Test_3_0085;AR4_400_1_6583;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_106_1_9999;로비용 어쌔신 투구;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;ha;ch;no;0.000000;11.000000;9.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_225;*;0.000000;0.000000;GU_Test_3_0086;AR4_400_1_6584;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_106_2_9999;로비용 어쌔신 어깨;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;sh;ch;no;0.000000;12.000000;10.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_226;*;0.000000;0.000000;GU_Test_3_0087;AR4_400_1_6585;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_106_3_9999;로비용 어쌔신 갑옷;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;ja;ch;no;0.000000;26.000000;23.000000;90.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_221;*;0.000000;0.000000;GU_Test_3_0088;AR4_400_1_6586;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_106_4_9999;로비용 어쌔신 장갑;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;gl;ch;no;0.000000;7.000000;6.000000;90.000000;3.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_223;*;0.000000;0.000000;GU_Test_3_0089;AR4_400_1_6587;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR3_106_5_9999;로비용 어쌔신 장화;0.000000;1.000000;0.000000;1.000000;TF;*;*;1.000000;bo;ch;no;0.000000;10.000000;9.000000;90.000000;3.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_224;*;0.000000;0.000000;GU_Test_3_0090;AR4_400_1_6588;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
AR4_107_1_9999;로비용 매지션 투구;0.000000;1.000000;0.000000;1.000000;WZ_MG;*;*;1.000000;ha;cl;no;0.000000;7.000000;7.000000;90.000000;3.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;0.000000;0.000000;0.000000;N;N;N;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;1.000000;Auction_245;*;0.000000;0.000000;GU_Test_3_0091;AR4_400_1_6589;*;*;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
