t_setid;t_setname;t_item1;t_item2;t_item3;t_item4;t_item5;t_item6;t_item7;t_item8;t_item9;t_item10;t_item11;t_item12;t_item13;t_item14;seteffect1_count;t_seteffect1_effect1;t_seteffect1_effect2;t_seteffect1_effect3;t_seteffect1_effect4;t_seteffect1_skill;seteffect2_count;t_seteffect2_effect1;t_seteffect2_effect2;t_seteffect2_effect3;t_seteffect2_effect4;t_seteffect2_skill;seteffect3_count;t_seteffect3_effect1;t_seteffect3_effect2;t_seteffect3_effect3;t_seteffect3_effect4;t_seteffect3_skill;seteffect4_count;t_seteffect4_effect1;t_seteffect4_effect2;t_seteffect4_effect3;t_seteffect4_effect4;t_seteffect4_skill;seteffect5_count;t_seteffect5_effect1;t_seteffect5_effect2;t_seteffect5_effect3;t_seteffect5_effect4;t_seteffect5_skill;seteffect6_count;t_seteffect6_effect1;t_seteffect6_effect2;t_seteffect6_effect3;t_seteffect6_effect4;t_seteffect6_skill;seteffect7_count;t_seteffect7_effect1;t_seteffect7_effect2;t_seteffect7_effect3;t_seteffect7_effect4;t_seteffect7_skill;seteffect8_count;t_seteffect8_effect1;t_seteffect8_effect2;t_seteffect8_effect3;t_seteffect8_effect4;t_seteffect8_skill
setgd3301_1;축복받은 타락한 추종자 수호 세트;AR0_004_1_93306_1;AR0_004_2_93306_1;AR0_004_3_93306_1;AR0_004_4_93306_1;AR0_004_5_93306_1;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,44);*;*;*;*;3.000000;(무기물리공격력+,135);(쿨타임%,-8);*;*;*;4.000000;(최대MP+,1815);(무기물리방어력+,418);*;*;*;5.000000;*;*;*;*;setskillgd3301;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwr3301_1;축복받은 타락한 추종자 광폭 세트;AR1_004_1_93306_1;AR1_004_2_93306_1;AR1_004_3_93306_1;AR1_004_4_93306_1;AR1_004_5_93306_1;*;*;*;*;*;*;*;*;*;2.000000;(STR+,53);*;*;*;*;3.000000;(최대HP+,908);(무기물리공격력+,182);*;*;*;4.000000;(쿨타임%,-11);(무기물리방어력+,333);*;*;*;5.000000;*;*;*;*;setskillwr3301;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
settf3301_1;축복받은 타락한 추종자 그림자 세트;AR3_004_1_93306_1;AR3_004_2_93306_1;AR3_004_3_93306_1;AR3_004_4_93306_1;AR3_004_5_93306_1;*;*;*;*;*;*;*;*;*;2.000000;(STR+,36);*;*;*;*;3.000000;(최대HP+,495);(회피력+,9);*;*;*;4.000000;(DEX+,40);(배후공격극대화확률+,7);*;*;*;5.000000;*;*;*;*;setskilltf3301;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwz3301_1;축복받은 타락한 추종자 원소 세트;AR4_005_1_93306_1;AR4_005_2_93306_1;AR4_005_3_93306_1;AR4_005_4_93306_1;AR4_005_5_93306_1;*;*;*;*;*;*;*;*;*;2.000000;(INT+,35);*;*;*;*;3.000000;(최대HP+,482);(마법물리공격력+,198);*;*;*;4.000000;(최대MP+,1815);(캐스팅속도%,-11);*;*;*;5.000000;*;*;*;*;setskillwz3301;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setpr3301_1;축복받은 타락한 추종자 신념 세트;AR5_005_1_93306_1;AR5_005_2_93306_1;AR5_005_3_93306_1;AR5_005_4_93306_1;AR5_005_5_93306_1;*;*;*;*;*;*;*;*;*;2.000000;(INT+,24);*;*;*;*;3.000000;(최대HP+,495);(마법방어력+,77);*;*;*;4.000000;(최대MP+,2640);(캐스팅속도%,-11);*;*;*;5.000000;*;*;*;*;setskillpr3301;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setgd3501_1;축복받은 냉혹한 얼음 군단장 수호 세트;AR0_004_1_93301_1;AR0_004_2_93301_1;AR0_004_3_93301_1;AR0_004_4_93301_1;AR0_004_5_93301_1;WE0_005_0_3301_1;*;*;*;*;*;*;*;*;2.000000;(VTL+,48);*;*;*;*;3.000000;(무기극대화확률+,4);*;*;*;*;4.000000;(무기물리공격력+,189);(쿨타임%,-10);*;*;*;5.000000;(최대MP+,2508);(무기물리방어력+,429);*;*;*;6.000000;*;*;*;*;setskillgd3501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwr3501_1;축복받은 냉혹한 얼음 군단장 광폭 세트;AR1_004_1_93301_1;AR1_004_2_93301_1;AR1_004_3_93301_1;AR1_004_4_93301_1;AR1_004_5_93301_1;WE1_012_0_3301_1;*;*;*;*;*;*;*;*;2.000000;(STR+,62);*;*;*;*;3.000000;(무기극대력+,316);*;*;*;*;4.000000;(최대HP+,1254);(무기물리공격력+,254);*;*;*;5.000000;(쿨타임%,-13);(무기물리방어력+,344);*;*;*;6.000000;*;*;*;*;setskillwr3501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
settf3501_1;축복받은 냉혹한 얼음 군단장 그림자 세트;AR3_004_1_93301_1;AR3_004_2_93301_1;AR3_004_3_93301_1;AR3_004_4_93301_1;AR3_004_5_93301_1;WE4_009_0_3301_1;*;*;*;*;*;*;*;*;2.000000;(STR+,42);*;*;*;*;3.000000;(무기물리공격력+,97);*;*;*;*;4.000000;(최대HP+,893);(회피력+,10);*;*;*;5.000000;(DEX+,44);(배후공격극대화확률+,8);*;*;*;6.000000;*;*;*;*;setskilltf3501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwz3501_1;축복받은 냉혹한 얼음 군단장 원소 세트;AR4_005_1_93301_1;AR4_005_2_93301_1;AR4_005_3_93301_1;AR4_005_4_93301_1;AR4_005_5_93301_1;WE6_008_0_3301_1;*;*;*;*;*;*;*;*;2.000000;(INT+,41);*;*;*;*;3.000000;(마법극대력+,344);*;*;*;*;4.000000;(최대HP+,880);(마법물리공격력+,276);*;*;*;5.000000;(최대MP+,2508);(캐스팅속도%,-12);*;*;*;6.000000;*;*;*;*;setskillwz3501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setpr3501_1;축복받은 냉혹한 얼음 군단장 신념 세트;AR5_005_1_93301_1;AR5_005_2_93301_1;AR5_005_3_93301_1;AR5_005_4_93301_1;AR5_005_5_93301_1;WE5_012_0_3301_1;*;*;*;*;*;*;*;*;2.000000;(INT+,28);*;*;*;*;3.000000;(쿨타임%,-11);*;*;*;*;4.000000;(최대HP+,893);(마법방어력+,418);*;*;*;5.000000;(최대MP+,3663);(캐스팅속도%,-12);*;*;*;6.000000;*;*;*;*;setskillpr3501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setgd4031;55레벨 수호 세트;AR0_110_1_00005;AR0_110_2_00005;AR0_110_3_00005;AR0_110_4_00005;AR0_110_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,115);*;*;*;*;3.000000;(무기극대화확률+,8);(마법방어력+,585);*;*;*;4.000000;(무기물리공격력+,383);(무기물리방어력+,643);(치명타피해감소+,342);*;*;5.000000;(STR+,65);(쿨타임%,-12);(allstat+,10);*;setskillgd6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwr4031;55레벨 광폭 세트;AR1_107_1_00005;AR1_107_2_00005;AR1_107_3_00005;AR1_107_4_00005;AR1_107_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(STR+,96);*;*;*;*;3.000000;(무기물리공격력+,514);(마법방어력+,547);*;*;*;4.000000;(최대HP+,2698);(무기물리방어력+,546);(치명타피해감소+,292);*;*;5.000000;(쿨타임%,-14);(무기극대력+,553);(allstat+,10);*;setskillwr6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
settf4031;55레벨 그림자 세트;AR3_107_1_00005;AR3_107_2_00005;AR3_107_3_00005;AR3_107_4_00005;AR3_107_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(STR+,71);*;*;*;*;3.000000;(무기물리공격력+,236);(마법방어력+,626);*;*;*;4.000000;(무기극대력+,353);(배후공격극대화확률+,12);(치명타피해감소+,220);*;*;5.000000;(최대HP+,1894);(쿨타임%,-12);(allstat+,10);*;setskilltf6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwz4031;55레벨 원소 세트;AR4_107_1_00005;AR4_107_2_00005;AR4_107_3_00005;AR4_107_4_00005;AR4_107_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(INT+,70);*;*;*;*;3.000000;(캐스팅속도%,-15);(마법방어력+,659);*;*;*;4.000000;(최대HP+,1859);(마법물리공격력+,560);(치명타피해감소+,193);*;*;5.000000;(마법극대화확률+,9);(마법극대력+,603);(allstat+,10);*;setskillwz6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setpr4031;55레벨 신념 세트;AR5_130_1_00005;AR5_130_2_00005;AR5_130_3_00005;AR5_130_4_00005;AR5_130_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(INT+,55);*;*;*;*;3.000000;(최대HP+,1894);(마법방어력+,659);*;*;*;4.000000;(쿨타임%,-15);(마법물리공격력+,490);(치명타피해감소+,194);*;*;5.000000;(최대MP+,5694);(캐스팅속도%,-15);(allstat+,10);*;setskillpr6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setall4031;55레벨 혼돈엘프 장신구 세트;AC0_1_50510;AC0_0_50511;AC0_0_50512;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,3237);(무기물리방어력%,17);(쿨타임%,-10);*;*;3.000000;(모든공격력+,443);(allstat+,76);(모든극대력+,650);*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setgd4041;55레벨 제작 수호 세트;AR0_110_1_00006;AR0_110_2_00006;AR0_110_3_00006;AR0_110_4_00006;AR0_110_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,115);*;*;*;*;3.000000;(무기극대화확률+,8);(마법방어력+,585);*;*;*;4.000000;(무기물리공격력+,383);(무기물리방어력+,643);(치명타피해감소+,342);*;*;5.000000;(STR+,65);(쿨타임%,-12);(allstat+,10);*;setskillgd6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwr4041;55레벨 제작 광폭 세트;AR1_107_1_00006;AR1_107_2_00006;AR1_107_3_00006;AR1_107_4_00006;AR1_107_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(STR+,96);*;*;*;*;3.000000;(무기물리공격력+,514);(마법방어력+,547);*;*;*;4.000000;(최대HP+,2698);(무기물리방어력+,546);(치명타피해감소+,292);*;*;5.000000;(쿨타임%,-14);(무기극대력+,553);(allstat+,10);*;setskillwr6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
settf4041;55레벨 제작 그림자 세트;AR3_107_1_00006;AR3_107_2_00006;AR3_107_3_00006;AR3_107_4_00006;AR3_107_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(STR+,71);*;*;*;*;3.000000;(무기물리공격력+,236);(마법방어력+,626);*;*;*;4.000000;(무기극대력+,353);(배후공격극대화확률+,12);(치명타피해감소+,220);*;*;5.000000;(최대HP+,1894);(쿨타임%,-12);(allstat+,10);*;setskilltf6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setwz4041;55레벨 제작 원소 세트;AR4_107_1_00006;AR4_107_2_00006;AR4_107_3_00006;AR4_107_4_00006;AR4_107_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,70);*;*;*;*;3.000000;(캐스팅속도%,-15);(마법방어력+,659);*;*;*;4.000000;(최대HP+,1859);(마법물리공격력+,560);(치명타피해감소+,193);*;*;5.000000;(마법극대화확률+,9);(마법극대력+,603);(allstat+,10);*;setskillwz6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setpr4041;55레벨 제작 신념 세트;AR5_130_1_00006;AR5_130_2_00006;AR5_130_3_00006;AR5_130_4_00006;AR5_130_5_00006;*;*;*;*;*;*;*;*;*;2.000000;(INT+,55);*;*;*;*;3.000000;(최대HP+,1894);(마법방어력+,659);*;*;*;4.000000;(쿨타임%,-15);(마법물리공격력+,490);(치명타피해감소+,194);*;*;5.000000;(최대MP+,5694);(캐스팅속도%,-15);(allstat+,10);*;setskillpr6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setall4041;55레벨 카르,제난(필드레이드) 장신구 세트;AC0_1_50505;AC0_0_50506;AC0_0_50507;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,4018);(무기물리방어력%,21);(쿨타임%,-10);*;*;3.000000;(모든공격력+,464);(allstat+,87);(모든극대력+,700);(최대HP%,10);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setall3001;제라닌 세트;AC0_jp_40000;AC0_jp_40001;AC0_jp_40002;*;*;*;*;*;*;*;*;*;*;*;3.000000;*;*;*;*;itskillall4101;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setallsummer;아이스크림의 장신구 세트;AC0_1_SUMMER;AC0_0_SUMMER1;AC0_0_SUMMER2;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,1977);(무기물리방어력%,9);(쿨타임%,-10);*;*;3.000000;(모든공격력+,403);(allstat+,58);(모든극대화확률+,14);(최대HP%,7);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setall5544;각성된 야타이만 장신구 세트;AC0_1_33802;AC0_0_33803;AC0_0_33804;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,2100);(allstat+,45);*;*;itskillall5502;3.000000;(모든공격력+,420);(모든방어력%,17);*;*;itskillall5501;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetgd5569;상급 학살자 세트;pvpAR0_003_1_005569;pvpAR0_003_2_005569;pvpAR0_003_3_005569;pvpAR0_003_4_005569;pvpAR0_003_5_005569;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,544);(VTL+,51);(무기극대화확률+,3);*;*;3.000000;(최대HP+,3477);(무기극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(무기극대력+,3803);(STR+,338);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,5824);(무기물리방어력%,10);(PK육체계저항율+,40);(PK방어력%,15);setpvpgd55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetwr5569;상급 학살자 세트;pvpAR1_003_1_005569;pvpAR1_003_2_005569;pvpAR1_003_3_005569;pvpAR1_003_4_005569;pvpAR1_003_5_005569;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,686);(VTL+,33);(무기극대화확률+,3);*;*;3.000000;(최대HP+,2376);(무기극대화확률+,9);(쿨타임%,-14);*;*;4.000000;(무기극대력+,5206);(STR+,541);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,4187);(무기물리방어력%,10);(PK육체계저항율+,40);(PK방어력%,15);setpvpwr55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSettf5569;상급 학살자 세트;pvpAR3_005_1_005569;pvpAR3_005_2_005569;pvpAR3_005_3_005569;pvpAR3_005_4_005569;pvpAR3_005_5_005569;*;*;*;*;*;*;*;*;*;2.000000;(무기물리공격력+,385);(DEX+,115);(무기극대화확률+,3);*;*;3.000000;(최대HP+,1298);(무기극대화확률+,8);(쿨타임%,-14);*;*;4.000000;(무기극대력+,6000);(STR+,345);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,3466);(배후공격극대화확률+,12);(PK육체계저항율+,40);(PK방어력%,15);setpvptf55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetwz5569;상급 학살자 세트;pvpAR4_004_1_005569;pvpAR4_004_2_005569;pvpAR4_004_3_005569;pvpAR4_004_4_005569;pvpAR4_004_5_005569;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,736);(VTL+,30);(마법극대화확률+,3);*;*;3.000000;(최대HP+,1257);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,6628);(INT+,529);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,3193);(캐스팅속도%,-12);(PK육체계저항율+,40);(PK방어력%,15);setpvpwz55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetpr5569;상급 학살자 세트;pvpAR5_004_1_005569;pvpAR5_004_2_005569;pvpAR5_004_3_005569;pvpAR5_004_4_005569;pvpAR5_004_5_005569;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,648);(MTL+,134);(마법극대화확률+,3);*;*;3.000000;(최대HP+,1271);(마법극대화확률+,9);(쿨타임%,-14);*;*;4.000000;(마법극대력+,3629);(INT+,361);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,4167);(캐스팅속도%,-12);(PK육체계저항율+,40);(PK방어력%,15);setpvppr55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetac5569;상급 학살자 세트;pvpar2_005_1_005569;pvpar2_005_2_005569;pvpar2_005_3_005569;pvpar2_005_4_005569;pvpar2_005_5_005569;*;*;*;*;*;*;*;*;*;2.000000;(마법물리공격력+,648);(MTL+,134);(마법극대화확률+,3);*;*;3.000000;(최대HP+,1836);(마법극대화확률+,15);(쿨타임%,-14);*;*;4.000000;(마법극대력+,6628);(INT+,529);(석궁피격데미지%,-40);(창피격데미지%,-40);setpvptame55;5.000000;(치명타피해감소+,3193);(캐스팅속도%,-12);(PK육체계저항율+,40);(PK방어력%,15);setpvpac55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
pvpSetall5569;상급 학살자 장신구 세트;pvpAC0_1_5569;pvpAC0_0_5569;pvpAC0_2_5569;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,997);(쿨타임%,-8);*;*;*;3.000000;(allstat+,50);(치명타피해감소+,703);*;*;setpvpamgd55;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setac_d99;도전자의 장신구 세트;AC0_0_1144;AC0_0_1145;*;*;*;*;*;*;*;*;*;*;*;*;2.000000;(모든공격력+,630);(모든방어력%,20);(최대HP+,7100);(allstat+,80);*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SeGD_3_6000;축복받은 심록의 가디언 세트;AR0_105_1_00004;AR0_105_2_00004;AR0_105_3_00004;AR0_105_4_00004;AR0_105_5_00004;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,136);*;*;*;*;3.000000;(무기극대화확률+,10);*;*;*;*;4.000000;(무기물리공격력+,618);(쿨타임%,-15);*;*;*;5.000000;(STR+,105);(무기물리방어력+,1079);*;*;setskillgd_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_3_6000;축복받은 심록의 버서커 세트;AR1_105_1_00004;AR1_105_2_00004;AR1_105_3_00004;AR1_105_4_00004;AR1_105_5_00004;*;*;*;*;*;*;*;*;*;2.000000;(STR+,153);*;*;*;*;3.000000;(무기극대력+,795);*;*;*;*;4.000000;(최대HP+,3560);(무기물리공격력+,773);*;*;*;5.000000;(쿨타임%,-17);(무기물리방어력+,842);*;*;setskillwr_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_3_6000;축복받은 심록의 어쌔신 세트;AR3_105_1_00004;AR3_105_2_00004;AR3_105_3_00004;AR3_105_4_00004;AR3_105_5_00004;*;*;*;*;*;*;*;*;*;2.000000;(STR+,110);*;*;*;*;3.000000;(무기물리공격력+,283);*;*;*;*;4.000000;(최대HP+,3181);(회피력+,28);*;*;*;5.000000;(DEX+,132);(배후공격극대화확률+,14);*;*;setskilltf_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_3_6000;축복받은 심록의 위저드 세트;AR4_105_1_00004;AR4_105_2_00004;AR4_105_3_00004;AR4_105_4_00004;AR4_105_5_00004;*;*;*;*;*;*;*;*;*;2.000000;(INT+,109);*;*;*;*;3.000000;(마법극대력+,868);*;*;*;*;4.000000;(최대HP+,2900);(마법물리공격력+,841);*;*;*;5.000000;(최대MP+,7641);(캐스팅속도%,-18);*;*;setskillwz_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_3_6000;축복받은 심록의 프리스트 세트;AR5_105_1_00004;AR5_105_2_00004;AR5_105_3_00004;AR5_105_4_00004;AR5_105_5_00004;*;*;*;*;*;*;*;*;*;2.000000;(INT+,76);*;*;*;*;3.000000;(최대HP+,3181);*;*;*;*;4.000000;(쿨타임%,-17);(마법방어력+,1106);*;*;*;5.000000;(최대MP+,10190);(캐스팅속도%,-18);*;*;setskillpr_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_3_6000;축복받은 심록의 아처 세트;AR2_105_1_00004;AR2_105_2_00004;AR2_105_3_00004;AR2_105_4_00004;AR2_105_5_00004;*;*;*;*;*;*;*;*;*;2.000000;(INT+,109);*;*;*;*;3.000000;(마법극대력+,868);*;*;*;*;4.000000;(최대HP+,2900);(마법물리공격력+,841);*;*;*;5.000000;(무기물리방어력+,673);(쿨타임%,-16);*;*;setskillac_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SeGD_3_6001; 심록의 가디언 세트;AR0_105_1_00005;AR0_105_2_00005;AR0_105_3_00005;AR0_105_4_00005;AR0_105_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(VTL+,108);*;*;*;*;3.000000;(무기극대화확률+,8);*;*;*;*;4.000000;(무기물리공격력+,494);(쿨타임%,-12);*;*;*;5.000000;(STR+,84);(무기물리방어력+,863);*;*;setskillgd_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWR_3_6001; 심록의 버서커 세트;AR1_105_1_00005;AR1_105_2_00005;AR1_105_3_00005;AR1_105_4_00005;AR1_105_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(STR+,122);*;*;*;*;3.000000;(무기극대력+,636);*;*;*;*;4.000000;(최대HP+,2848);(무기물리공격력+,618);*;*;*;5.000000;(쿨타임%,-14);(무기물리방어력+,673);*;*;setskillwr_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetTF_3_6001; 심록의 어쌔신 세트;AR3_105_1_00005;AR3_105_2_00005;AR3_105_3_00005;AR3_105_4_00005;AR3_105_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(STR+,88);*;*;*;*;3.000000;(무기물리공격력+,226);*;*;*;*;4.000000;(최대HP+,2544);(회피력+,22);*;*;*;5.000000;(DEX+,105);(배후공격극대화확률+,11);*;*;setskilltf_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetWZ_3_6001; 심록의 위저드 세트;AR4_105_1_00005;AR4_105_2_00005;AR4_105_3_00005;AR4_105_4_00005;AR4_105_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(INT+,87);*;*;*;*;3.000000;(마법극대력+,694);*;*;*;*;4.000000;(최대HP+,2320);(마법물리공격력+,672);*;*;*;5.000000;(최대MP+,6112);(캐스팅속도%,-15);*;*;setskillwz_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetPR_3_6001; 심록의 프리스트 세트;AR5_105_1_00005;AR5_105_2_00005;AR5_105_3_00005;AR5_105_4_00005;AR5_105_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(INT+,60);*;*;*;*;3.000000;(최대HP+,2544);*;*;*;*;4.000000;(쿨타임%,-14);(마법방어력+,884);*;*;*;5.000000;(최대MP+,8152);(캐스팅속도%,-15);*;*;setskillpr_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
SetAC_3_6001; 심록의 아처 세트;AR2_105_1_00005;AR2_105_2_00005;AR2_105_3_00005;AR2_105_4_00005;AR2_105_5_00005;*;*;*;*;*;*;*;*;*;2.000000;(INT+,87);*;*;*;*;3.000000;(마법극대력+,694);*;*;*;*;4.000000;(최대HP+,2320);(마법물리공격력+,672);*;*;*;5.000000;(무기물리방어력+,538);(쿨타임%,-13);*;*;setskillac_6001;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
setall6000;치메르 액세서리 세트;AC0_0_6002;AC0_1_6004;AC0_1_6005;*;*;*;*;*;*;*;*;*;*;*;2.000000;(최대HP+,1521);(allstat+,45);*;*;*;3.000000;(모든공격력%,18);(모든방어력%,18);(길들이기확률%,20);*;itskillall5504;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*;0.000000;*;*;*;*;*
