t_id;t_이름;t_재료타입;등급;요구레벨;아이템레벨;매입가;처분가;생성개수;중첩갯수;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_사용제한;t_판매대행분류;드랍시레벨검사무시;t_화폐설정id;구매제한;contentslevel;통합채널사용불가;plusrate
MA_7_8102;2단계 촉매제;st;1.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_7_8103;3단계 촉매제;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_7_8104;4단계 촉매제;st;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_7_8105;5단계 촉매제;st;1.000000;41.000000;41.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_7_8106;6단계 촉매제;st;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_7_8201;하급 신비한 가루;st;2.000000;6.000000;6.000000;310.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_7_8202;중급 신비한 가루;st;3.000000;26.000000;26.000000;860.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_7_8203;상급 신비한 가루;st;4.000000;51.000000;51.000000;2440.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_8_0001;최하급 환원제;st;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_8_0002;하급 환원제;st;1.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_8_0003;중급 환원제;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_8_0004;상급 환원제;st;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_8_0005;최상급 환원제;st;1.000000;41.000000;41.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_8_0006;고급 환원제;st;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_8_1001;최하급 중화제;st;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_8_1002;하급 중화제;st;1.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_8_1003;중급 중화제;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_8_1004;상급 중화제;st;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_8_1005;최상급 중화제;st;1.000000;41.000000;41.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_8_1006;고급 중화제;st;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_8_2001;최하급 용해제;st;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_8_2002;하급 용해제;st;1.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_8_2003;중급 용해제;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_8_2004;상급 용해제;st;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_8_2005;최상급 용해제;st;1.000000;41.000000;41.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_8_2006;고급 용해제;st;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_8_3001;최하급 농축제;st;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_8_3002;하급 농축제;st;1.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_8_3003;중급 농축제;st;1.000000;26.000000;26.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_8_3004;상급 농축제;st;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_8_3005;최상급 농축제;st;1.000000;41.000000;41.000000;2440.000000;244.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;41.000000;0.000000;0.000000
MA_8_3006;고급 농축제;st;1.000000;51.000000;51.000000;6920.000000;692.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;51.000000;0.000000;0.000000
MA_9_0001;자이언트 네틀;hb;2.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_9_0002;불꽃;hb;2.000000;15.000000;15.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0003;화염석;re;3.000000;20.000000;20.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0004;저주받은 피;re;3.000000;20.000000;20.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0005;눈의 결정;re;3.000000;25.000000;25.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;25.000000;0.000000;0.000000
MA_9_0006;혈통서의 조각(상);re;2.000000;15.000000;15.000000;110.000000;11.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0007;혈통서의 조각(중);re;2.000000;15.000000;15.000000;110.000000;11.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0008;혈통서의 조각(하);re;2.000000;15.000000;15.000000;110.000000;11.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0009;어둠의 정수;re;2.000000;6.000000;6.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;6.000000;0.000000;0.000000
MA_9_0010;마늘;re;1.000000;15.000000;15.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0011;온천수;re;1.000000;15.000000;15.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0012;드래곤 심장;re;3.000000;20.000000;20.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0013;드래곤 비늘;re;2.000000;20.000000;20.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_10_0001;엑자리움 광석;me;1.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_10_1001;엑자리움 가루;me;1.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_10_1002;엑자리움 주괴;me;1.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_10_1003;엑자리움 합금;me;1.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_10_1004;엑자리움 섬유;me;1.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_10_2001;혼돈의 파편;me;2.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_10_2002;혼돈의 정수;me;3.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0014;대해의 티끌;re;2.000000;25.000000;25.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;25.000000;0.000000;0.000000
MA_9_0015;대해의 영혼 기운;re;2.000000;25.000000;25.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;25.000000;0.000000;0.000000
MA_9_0016;라단의 눈물;re;3.000000;30.000000;30.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0017;무러미의 기운;re;2.000000;30.000000;30.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0018;젠키트의 비늘;re;2.000000;30.000000;30.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0019;스칼리언의 거품 주머니;re;2.000000;30.000000;30.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0020;서리풀;re;2.000000;30.000000;30.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0021;타락한 정수;re;3.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0022;한빙석;re;3.000000;35.000000;35.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_708;0.000000;*;0.000000;35.000000;0.000000;0.000000
MA_9_0023;순도높은 불꽃;re;2.000000;15.000000;15.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0024;불타는 골렘의 심장;re;2.000000;15.000000;15.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;15.000000;0.000000;0.000000
MA_9_0025;빛나는 기운;re;2.000000;10.000000;10.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;10.000000;0.000000;0.000000
MA_9_0026;흡혈귀의 날개;re;2.000000;20.000000;20.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0027;정의의 깃털;re;2.000000;23.000000;23.000000;450.000000;45.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;1.000000;*;0.000000;23.000000;0.000000;0.000000
MA_9_0028;한기의 조각;re;2.000000;30.000000;30.000000;860.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;EX_0_0183;0.000000;30.000000;0.000000;0.000000
MA_9_0029;산자의 눈물;re;2.000000;30.000000;30.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_11_0001;펠로우 교감 유도제;re;2.000000;1.000000;1.000000;10.000000;1.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;1.000000;*;0.000000;1.000000;0.000000;0.000000
MA_10_3001;저주받은 영혼;me;1.000000;10.000000;10.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;10.000000;0.000000;0.000000
MA_10_3002;얼어붙은 영혼;me;1.000000;10.000000;10.000000;40.000000;4.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_711;0.000000;*;0.000000;10.000000;0.000000;0.000000
MA_11_0002;액자란 흔적;re;1.000000;1.000000;1.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;1.000000;0.000000;0.000000
MA_9_0030;데비의 향기;re;3.000000;20.000000;20.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0031;카브임의 기운;re;2.000000;20.000000;20.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0032;파르나의 기운;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0033;어둠의 기운;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0034;불사군단의 징표;re;2.000000;40.000000;40.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_9_0035;순록고기;re;2.000000;10.000000;10.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;10.000000;0.000000;0.000000
MA_9_0036;암흑의 인장;re;2.000000;40.000000;40.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;40.000000;0.000000;0.000000
MA_11_0003;중급 펠로우 교감 유도제;re;2.000000;1.000000;1.000000;6000.000000;600.000000;0.000000;999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;1.000000;*;0.000000;1.000000;0.000000;0.000000
MA_11_0004;빛나는 체르파의 눈꽃;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_11_0005;빛나는 자수정;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_11_0006;빛나는 미스릴;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0037;신비한 파편;re;2.000000;20.000000;20.000000;310.000000;31.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;1.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0038;고귀한 기운;re;3.000000;20.000000;20.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;1.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0039;블루톤의 옵션 변경권;st;3.000000;20.000000;20.000000;10000.000000;1000.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;20.000000;0.000000;0.000000
MA_9_0040;결속된 혈액;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;*;0.000000;30.000000;0.000000;0.000000
MA_9_0041;아이샤의 눈물결정;re;2.000000;30.000000;30.000000;10.000000;1.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_587;0.000000;EX_0_0183;0.000000;30.000000;0.000000;0.000000
MA_1_3003;강화된 미스릴 주괴;oe;1.000000;26.000000;26.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_1_4001;투랄리움 주괴;oe;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_1_3004;강화된 미스릴 합금;oe;1.000000;26.000000;26.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_4_3002;강화된 두꺼운 천;ch;1.000000;26.000000;26.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_705;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_1_4002;투랄리움 합금;oe;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_702;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_4_4001;부드러운 천;ch;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_705;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_2_3002;정교한 자수정;jl;1.000000;26.000000;26.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_2_4001;세공된 사파이어;jl;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_703;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_6_3002;농축된 평범한 정령수;sl;1.000000;26.000000;26.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_707;0.000000;*;0.000000;26.000000;0.000000;0.000000
MA_6_4001;강한 정령수;sl;1.000000;36.000000;36.000000;860.000000;86.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;Auction_707;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_7_1204;빛나는 중급 숫돌;st;3.000000;36.000000;36.000000;5160.000000;5160.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_7_2204;빛나는 중급 무게추;st;3.000000;36.000000;36.000000;5160.000000;5160.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
MA_7_3204;빛나는 중급 용접봉;st;3.000000;36.000000;36.000000;5160.000000;5160.000000;0.000000;9999.000000;0.000000;0.000000;0.000000;item;none;*;*;0.000000;*;0.000000;36.000000;0.000000;0.000000
