번호;t_id;t_이름;요구레벨;제한레벨;아이템레벨;t_소모타입;등급;t_타입;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;t_판매대행분류;t_스킬효과;중첩갯수;생성개수;사용기간;캐쉬;contentslevel;통합채널사용불가;구매제한;group;rank;truekeeping;t_영역타입;t_사용영역;t_f39;t_f40;t_f41;t_f42;t_f43;t_f44;t_f45;t_f46;t_f47;t_f48;t_f49;t_f50;t_f51;t_f52;t_f53;t_f54;t_f55;t_f56;t_f57;t_f58;t_f59;t_f60;t_f61;t_f62
249.000000;EV_BO_00_0102;바니바니 부스터(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;19.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
250.000000;EV_BO_00_0103;바니바니 부스터(15일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1296000.000000;0.000000;1.000000;0.000000;0.000000;19.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
251.000000;EV_BO_00_0104;대왕 송편 부스터(3시간);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,10);(몬스터드랍율%,10);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;10800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
252.000000;EV_BO_00_0105;반짝반짝 군번줄 (1일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,15);(PK방어력%,15);(PK육체계저항율+,5);(모든극대력+,200);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
253.000000;EV_BO_00_0106;이상한 주사기 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(모든공격력%,10);(플레이어경험치%,30);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
254.000000;EV_BO_00_0107;기사단의 브로치 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(모든공격력%,5);(모든방어력%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
255.000000;EV_BO_00_0108;1등 기사단의 브로치 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,100);(모든공격력%,30);(모든방어력%,30);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
256.000000;EV_BO_00_0109;2등 기사단의 브로치 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,70);(모든공격력%,20);(모든방어력%,20);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
257.000000;EV_BO_00_0110;3등 기사단의 브로치 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,50);(모든공격력%,10);(모든방어력%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
258.000000;EV_BO_00_0111;거상의 부스터(판매 수수료20%);1.000000;0.000000;1.000000;ed;2.000000;bt;2700000.000000;270000.000000;(몬스터드랍율%,20);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
259.000000;EV_BO_00_0112;신속의 부스터(이속,캐속,재감);1.000000;0.000000;1.000000;ed;2.000000;bt;13500000.000000;1350000.000000;(이동속도%,2);(쿨타임%,-5);(캐스팅속도%,-5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
260.000000;EV_BO_00_0113;한계의 부스터(스텟 제한);1.000000;0.000000;1.000000;ed;2.000000;bt;18000000.000000;1800000.000000;(allstatderest+,20);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
261.000000;EV_BO_00_0114;맺집의 부스터(최대 HP/생명력 회복);1.000000;0.000000;1.000000;ed;2.000000;bt;22500000.000000;2250000.000000;(최대HP%,5);(HP회복력%,10);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
262.000000;EV_BO_00_0115;거점전의 사신 부스터(1일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
263.000000;bt_d99_0011;도전의 탑 공격력 부스터 (3일);50.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력%,30);(모든극대화확률+,10);(모든극대력+,400);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;50.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
264.000000;bt_d99_0012;도전의 탑 상급 공격력 부스터 (3일);55.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력%,35);(모든극대화확률+,15);(모든극대력+,400);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;55.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
265.000000;EV_BO_00_0116;피시바니의 룰렛 부스터(3일) (다른곳 사용 금지);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(제작성공확률%,5);(길들이기확률%,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;0.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
266.000000;EV_BO_00_0117;부스터: 크리스마스 리스(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,20);(강화성공확률%,5);(모든공격력%,10);(모든방어력%,10);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
267.000000;EV_BO_00_0118;부스터: 루돌프의 크고 아름다운 뿔(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(쿨타임%,-5);(캐스팅속도%,-5);(모든극대력+,500);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
268.000000;EV_BO_00_0119;부스터: 당당한 솔로 부대(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(PK공격력%,10);(PK방어력%,10);(pk육체계저항율+,20);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
269.000000;EV_BO_00_0120;부스터: 크리스마스 양말(1일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(모든공격력%,5);(모든방어력%,5);(이동속도%,2);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;86400.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
270.000000;Bt_F06_0009;유물 - 아이템 제작;1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(제작성공확률%,6);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;*;*;1.000000;0.000000;25200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
271.000000;EV_BO_00_0121;부스터 : ICA 빅! 운동회 금메달(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(강화성공확률%,5);(제작성공확률%,5);(모든공격력%,7);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
272.000000;EV_BO_00_0122;부스터 : 1등 가즈아(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,300);(이동속도%,5);(모든방어력%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
273.000000;EV_BO_00_0123;부스터 : ICA 빅! 운동회 금메달(14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(몬스터드랍율%,10);(강화성공확률%,5);(제작성공확률%,5);(모든공격력%,7);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
274.000000;EV_BO_00_0124;부스터 : 1등 가즈아(7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,300);(이동속도%,5);(모든방어력%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
275.000000;EV_BO_00_0125;부스터 : 1등 가즈아(14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,300);(이동속도%,5);(모든방어력%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
276.000000;CA_BO_00_0072;부스터 : 부를 축적해요 (30일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(몬스터드랍율%,15);(강화성공확률%,10);(제작성공확률%,10);(이동속도%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
277.000000;CA_BO_00_0073;부스터 : 빠르게 성장해요 (30일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(플레이어경험치%,500);(이동속도%,5);(모든방어력%,5);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
278.000000;CA_BO_00_0074;부스터 : 4주년을 축하해요 (4일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(강화성공확률%,15);(제작성공확률%,15);(allstatderest+,10);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;345600.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
279.000000;CA_BO_00_0075;부스터 : 모험가의 부스터 (30일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(플레이어경험치%,200);(이동속도%,5);(모든공격력%,3);(모든방어력%,3);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
280.000000;EV_BO_00_0126;GM의 경험자 조언서 (3일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(플레이어경험치%,200);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
281.000000;EV_BO_00_0127;GM의 강화 염원 주문서 (3일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(강화성공확률%,20);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
282.000000;EV_BO_00_0128;GM의 제작 꿀팁 모음서 (3일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(제작성공확률%,30);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
283.000000;EV_BO_00_0129;GM이 흘린 기밀서류 (3일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(플레이어경험치%,200);(강화성공확률%,20);(제작성공확률%,15);*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;259200.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
284.000000;EV_BO_00_0130;부스터 : 최선을 다해! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,200);(강화성공확률%,10);(제작성공확률%,10);(모든공격력%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
285.000000;EV_BO_00_0131;부스터 : 여름밤의 축제! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(강화성공확률%,20);(플레이어경험치%,200);(제작성공확률%,10);(모든공격력%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
286.000000;EV_BO_00_0132;부스터 : 더도 덜도 말고!! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,20);(캐스팅속도%,-5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
287.000000;EV_BO_00_0133;부스터 : 가을 소풍 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(강화성공확률%,5);(제작성공확률%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
288.000000;CA_BO_00_0076;부스터 : 입은 즐겁게 몸은 가볍게(14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,30);(모든방어력%,30);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
289.000000;CA_BO_00_0077;부스터 : 풍성한 마음으로 (7일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(강화성공확률%,30);(제작성공확률%,30);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;604800.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
290.000000;EV_BO_00_0134;부스터 : 감기 조심하세요! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,11);(모든방어력%,11);(강화성공확률%,11);(제작성공확률%,11);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
291.000000;TEST_BO_0001;골드버프 테스트50;1.000000;0.000000;1.000000;ed;1.000000;bt;1.000000;1.000000;(드랍Money변화율*,50);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
292.000000;TEST_BO_0002;골드버프 테스트100;1.000000;0.000000;1.000000;ed;1.000000;bt;1.000000;1.000000;(드랍Money변화율*,100);*;*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
293.000000;EV_BO_00_0135;부스터 : 도전! 불타는 겨울!(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,20);(모든방어력%,20);*;*;0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
294.000000;EV_BO_00_0136;부스터 : 2019! 첫 단추를 잘 꿰자!(30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,19);(모든방어력%,19);(강화성공확률%,19);(제작성공확률%,19);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
295.000000;EV_BO_00_0137;부스터 : 새해 복 많이 받으세요! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,200);(모든공격력%,5);(모든방어력%,5);(제작성공확률%,5);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
296.000000;EV_BO_00_0138;2019 기해년 새해 기념 1단계 부스터 (14일);1.000000;0.000000;1.000000;ed;1.000000;bt;1.000000;1.000000;(모든공격력%,1);(모든방어력%,1);*;*;1.000000;1.000000;1.000000;1.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;29.000000;6.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
297.000000;EV_BO_00_0139;2019 기해년 새해 기념 2단계 부스터 (14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,3);(모든방어력%,3);(최대HP%,2);*;1.000000;1.000000;1.000000;1.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;29.000000;5.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
298.000000;EV_BO_00_0140;2019 기해년 새해 기념 3단계 부스터 (14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,5);(모든방어력%,5);(최대HP%,4);*;1.000000;1.000000;1.000000;1.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;29.000000;4.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
299.000000;EV_BO_00_0141;2019 기해년 새해 기념 4단계 부스터 (14일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력%,7);(모든방어력%,7);(최대HP%,6);(모든극대력+,40);1.000000;1.000000;1.000000;1.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;29.000000;3.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
300.000000;EV_BO_00_0142;2019 기해년 새해 기념 5단계 부스터 (14일);1.000000;0.000000;1.000000;ed;3.000000;bt;1.000000;1.000000;(모든공격력%,8);(모든방어력%,8);(최대HP%,8);(모든극대력+,80);1.000000;1.000000;1.000000;1.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;29.000000;2.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
301.000000;EV_BO_00_0143;2019 기해년 새해 기념 6단계 부스터 (30일);1.000000;0.000000;1.000000;ed;4.000000;bt;1.000000;1.000000;(모든공격력%,10);(모든방어력%,10);(최대HP%,10);(모든극대력+,120);1.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;29.000000;1.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
302.000000;EV_BO_00_0144;2019! 특별 부스터 (14일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,19);(모든방어력%,19);(강화성공확률%,19);(제작성공확률%,19);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;1209600.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
303.000000;EV_BO_00_0145;부스터 : 봄맞이 소풍! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(길들이기확률%,20);(펠로우경험치%,100);(강화성공확률%,10);(allstat+,50);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
304.000000;EV_BO_00_0146;부스터 : 봄바람 휘날리며~ (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,200);(이동속도%,5);(몬스터드랍율%,10);(최대HP+,1000);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
305.000000;EV_BO_00_0147;2019! 특별 부스터 (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(모든공격력%,19);(모든방어력%,19);(강화성공확률%,19);(제작성공확률%,19);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
306.000000;EV_BO_00_0148;부스터 : 가족과 함께! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(이동속도%,5);(강화성공확률%,10);(제작성공확률%,10);(모든방어력%,10);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
307.000000;EV_BO_00_0149;부스터 : 호국보훈의 달! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(이동속도%,5);(최대HP%,20);(캐스팅속도%,-5);(모든방어력%,15);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
308.000000;EV_BO_00_0150;부스터 : 여름의 시작! (30일);1.000000;0.000000;1.000000;ed;2.000000;bt;1.000000;1.000000;(플레이어경험치%,200);(allstat+,50);(모든공격력%,10);(몬스터드랍율%,20);0.000000;1.000000;1.000000;0.000000;req;get;ch;0.000000;*;Auction_580;*;1.000000;1.000000;2592000.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;1.000000;*;*;;;;;;;;;;;;;;;;;;;;;;;;
