t_id;t_이름;개발용;t_소모타입;t_사용클래스;t_사용가능성별;토글공유;등급;gradeplus;요구레벨;제한레벨;아이템레벨;t_사용효과;최소랜덤강화단계;최대랜덤강화단계;t_랜덤강화확률;t_강화패널티방지조건;강화고정확률;강화추가확률;최소강화가능단계;최대강화가능단계;t_강화대상;추출가능 여부;길들이기보정치;사용가능몬스터레벨;t_속성타입;t_크리쳐등급;t_색깔;내구도;재사용시간공유;재사용시간;동종재사용시간비공유;매입가;처분가;중첩갯수;생성개수;t_시나리오;t_영역타입;t_사용영역;t_마석스킬;마석스킬레벨;t_마석장착효과1;t_마석장착효과2;t_마석장착효과3;t_마석장착효과4;t_마석장착효과5;t_스킬효과;드랍불가;거래불능;처분불능;파괴불능;truekeeping;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;소모제한;t_사용제한;t_판매대행분류;t_생성아이템;t_워프맵;t_워프좌표;t_결합결과물;소멸시간;t_씨앗종류;필요농장레벨;t_작물오브젝트;t_생성펠로우;사용기간;캐쉬;펠로우경험치;t_몬스터소환;소환시간;드랍시레벨검사무시;t_펠로우기준등급;t_gd_grade;raide_check;contentslevel;engrave;characterlv;구매제한;통합채널사용불가;t_강화가능등급;강화시도최소레벨;강화시도최대레벨;t_분해아이디;t_pvp채널사용여부;t_사용불가영역;t_화폐설정id
CO_0_0101;하급 체력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;15.000000;0.000000;15.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;1473.000000;1473.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionvtlup.2;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_505;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;15.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0102;중급 체력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;25.000000;0.000000;25.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;8505.000000;8505.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionvtlup.3;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_505;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;25.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0103;고급 체력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;35.000000;0.000000;35.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;15498.000000;15498.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionvtlup.4;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_505;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;35.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0104;최고급 체력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;23250.000000;23250.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionvtlup.5;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_505;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0120;최하급 정신력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;5.000000;0.000000;5.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;258.000000;258.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmtlup.1;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_506;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0121;하급 정신력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;15.000000;0.000000;15.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;1473.000000;1473.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmtlup.2;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_506;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;15.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0122;중급 정신력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;25.000000;0.000000;25.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;8505.000000;8505.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmtlup.3;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_506;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;25.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0123;고급 정신력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;35.000000;0.000000;35.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;15498.000000;15498.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmtlup.4;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_506;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;35.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0124;최고급 정신력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;23250.000000;23250.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmtlup.5;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_506;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0140;최하급 전투력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;5.000000;0.000000;5.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;258.000000;26.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionatkpowup.1;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_507;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0141;하급 전투력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;15.000000;0.000000;15.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;1473.000000;147.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionatkpowup.2;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_507;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;15.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0142;중급 전투력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;25.000000;0.000000;25.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;8505.000000;851.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionatkpowup.3;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_507;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;25.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0143;고급 전투력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;35.000000;0.000000;35.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;15498.000000;1550.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionatkpowup.4;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_507;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;35.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0144;최고급 전투력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;23250.000000;2325.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionatkpowup.5;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_507;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0160;최하급 주문력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;5.000000;0.000000;5.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;258.000000;26.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionspellpowup.1;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_508;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0161;하급 주문력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;15.000000;0.000000;15.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;1473.000000;147.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionspellpowup.2;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_508;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;15.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0162;중급 주문력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;25.000000;0.000000;25.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;8505.000000;851.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionspellpowup.3;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_508;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;25.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0163;고급 주문력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;35.000000;0.000000;35.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;15498.000000;1550.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionspellpowup.4;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_508;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;35.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0164;최고급 주문력 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;23250.000000;2325.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionspellpowup.5;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_508;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0180;최하급 무기치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;5.000000;0.000000;5.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;258.000000;258.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionwecriup.1;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0181;하급 무기치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;15.000000;0.000000;15.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;1473.000000;1473.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionwecriup.2;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;15.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0182;중급 무기치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;25.000000;0.000000;25.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;8505.000000;8505.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionwecriup.3;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;25.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0183;고급 무기치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;35.000000;0.000000;35.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;15498.000000;15498.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionwecriup.4;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;35.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0184;최고급 무기치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;23250.000000;23250.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionwecriup.5;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0200;최하급 마법치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;5.000000;0.000000;5.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;258.000000;258.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmacriup.1;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;5.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0201;하급 마법치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;15.000000;0.000000;15.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;1473.000000;1473.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmacriup.2;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;15.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0202;중급 마법치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;25.000000;0.000000;25.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;8505.000000;8505.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmacriup.3;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;25.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0203;고급 마법치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;35.000000;0.000000;35.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;15498.000000;15498.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmacriup.4;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;35.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_0_0204;최고급 마법치명타 증가 물약;0.000000;pn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;45.000000;0.000000;45.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;102.000000;1.000000;0.000000;23250.000000;23250.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;potionmacriup.5;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_510;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;45.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_9_0100;늑대왕 라샤카 징표;0.000000;ci;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;2.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;100.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_586;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;ex_0_0183
CO_9_0101;무러미의 눈물;0.000000;ci;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;2.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;0.000000;0.000000;100.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;0.000000;0.000000;1.000000;req;none;ch;0.000000;0.000000;*;Auction_586;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;ex_0_0183
CO_2_0001;얼음수정 소환 스펠러;0.000000;sn;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;199.000000;30.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;itemcrystal.1;0.000000;0.000000;0.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;*;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_9_0000;귀환 위치등록 도구;0.000000;rr;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;*;0.000000;0.000000;0.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;*;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_9_0001;귀환 위치삭제 도구;0.000000;re;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;0.000000;1.000000;0.000000;1.000000;1.000000;999.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;returnposunreg.1;0.000000;0.000000;0.000000;0.000000;1.000000;no;none;ch;0.000000;0.000000;*;*;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;*;*
CO_9_0002;귀환석;0.000000;rs;WR_GD_AC_TF_PR_WZ_DO_MG;*;0.000000;1.000000;0.000000;1.000000;0.000000;1.000000;*;0.000000;0.000000;*;*;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;0.000000;no;*;*;0.000000;200.000000;180.000000;0.000000;1.000000;1.000000;1.000000;0.000000;*;*;*;*;0.000000;*;*;*;*;*;comm_return.1;0.000000;1.000000;1.000000;1.000000;0.000000;no;get;ch;0.000000;1.000000;*;*;*;*;*;*;0.000000;*;0.000000;*;*;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;*;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;*;0.000000;0.000000;*;de;map_d94;*
