t_id;t_이름;개발용;요구레벨;제한레벨;아이템레벨;t_사용클래스;t_랜덤적용클래스;t_사용가능성별;등급;t_장착파츠;t_보조타입;재사용시간;t_속성타입;방어_속성_게이지;물리_방어력;마법_방어력;블럭데미지감소;내구도;매입가;처분가;t_장착효과1;t_장착효과2;t_장착효과3;t_장착효과4;랜덤옵션적용여부;랜덤옵션개수_최소;랜덤옵션개수_최대;t_옵션적용비율;t_가변 항목;가변 항목 최소;가변 항목 최대;강화제한;t_강화확률;드랍불가;거래불능;처분불능;파괴불능;t_드랍시레벨검사;t_귀속;t_귀속대상;귀속해제횟수;t_사용제한;염색여부;t_판매대행분류;t_스킬효과;드랍시레벨검사무시;사용기간;t_gradeupcodekey;t_gradeupresult;t_분해아이디;t_추출아이디;useleveloption;levelweight;overrisemax;t_overriseid;t_overriseid2;t_overriseid3;contentslevel;통합채널사용불가;리버스강화제한;lvup;itemexp;봉인석중복장착여부;t_overrisematid1;t_overrisematid2
SU0_002_0_2141;고대 화염 골렘의 방패;0.000000;15.000000;0.000000;29.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;301.000000;240.000000;20.000000;100.000000;6.000000;1713.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0046;SU0_ca2_3_0046;Hero_0015_sd;su_3_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_006_0_2171;파견단의 방패;0.000000;9.000000;0.000000;16.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;184.000000;147.000000;17.000000;100.000000;763.000000;77.000000;(무기물리방어력+,14);(최대HP+,54);*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0047;SU0_ca2_3_0047;Elite_0005_sd;su_2_9;0.000000;0.000000;0.000000;*;*;*;9.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_006_0_1201;숙련병의 방패;0.000000;20.000000;0.000000;20.000000;GD;GD;*;1.000000;su;sd;0.000000;no;0.000000;220.000000;176.000000;20.000000;100.000000;6148.000000;615.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0048;SU0_ca2_3_0048;*;su_1_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU0_007_0_2201;흡혈귀의 방패;0.000000;20.000000;0.000000;26.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;274.000000;219.000000;24.000000;100.000000;13895.000000;1390.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0049;SU0_ca2_3_0049;Elite_0020_sd;su_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_007_0_2202;민병대의 방패;0.000000;18.000000;0.000000;25.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;265.000000;212.000000;21.000000;100.000000;3419.000000;342.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;7.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0050;SU0_ca2_3_0050;Elite_0015_sd;su_2_18;0.000000;0.000000;0.000000;*;*;*;18.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_007_0_2221;저주받은 방패;0.000000;20.000000;0.000000;34.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;346.000000;276.000000;25.000000;100.000000;25989.000000;2600.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0051;SU0_ca2_3_0051;Hero_0020_sd;su_3_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_007_0_1251;정예병의 방패;0.000000;25.000000;0.000000;25.000000;GD;GD;*;1.000000;su;sd;0.000000;no;0.000000;265.000000;212.000000;25.000000;100.000000;10160.000000;1016.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0052;SU0_ca2_3_0052;*;su_1_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU0_003_0_3231;수비대의 방패;0.000000;22.000000;0.000000;29.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;301.000000;240.000000;25.000000;100.000000;8978.000000;898.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0053;SU0_ca2_3_0053;Elite_0020_sd;su_2_22;0.000000;0.000000;0.000000;*;*;*;22.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_003_0_2251;창공의 방패;0.000000;25.000000;0.000000;31.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;319.000000;255.000000;29.000000;100.000000;23413.000000;2342.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0054;SU0_ca2_3_0054;Elite_0025_sd;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_003_0_2254;설원의 방패;0.000000;25.000000;0.000000;31.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;319.000000;255.000000;29.000000;100.000000;23413.000000;2342.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0055;SU0_ca2_3_0055;Elite_0025_sd;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_005_0_3341;혹한의 방패;0.000000;25.000000;0.000000;39.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;391.000000;312.000000;42.000000;100.000000;43791.000000;4380.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0056;SU0_ca2_3_0056;Hero_0025_sd;su_3_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_003_0_2252;거신족의 방패;0.000000;25.000000;0.000000;33.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;337.000000;269.000000;29.000000;100.000000;23413.000000;2342.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0057;SU0_ca2_3_0057;Elite_0025_sd;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_005_0_3342;야타이만의 방패;0.000000;25.000000;0.000000;39.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;391.000000;312.000000;42.000000;100.000000;43791.000000;4380.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0058;SU0_ca2_3_0058;Hero_0025_sd;su_3_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_003_0_1301;신입 기사단원의 방패;0.000000;30.000000;0.000000;30.000000;GD;GD;*;1.000000;su;sd;0.000000;no;0.000000;310.000000;248.000000;30.000000;100.000000;17119.000000;1713.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0059;SU0_ca2_3_0059;*;su_1_30;0.000000;0.000000;0.000000;*;*;*;30.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU0_004_0_2301;무러미족의 방패;0.000000;27.000000;0.000000;33.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;337.000000;269.000000;34.000000;100.000000;35543.000000;3554.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0060;SU0_ca2_3_0060;Elite_0025_sd;su_2_27;0.000000;0.000000;0.000000;*;*;*;27.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_004_0_2271;바람 민병단의 방패;0.000000;26.000000;0.000000;33.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;337.000000;269.000000;37.000000;100.000000;17119.000000;1713.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0061;SU0_ca2_3_0061;Elite_0025_sd;su_2_26;0.000000;0.000000;0.000000;*;*;*;26.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_010_0_3351;타락한 추종자의 방패;0.000000;29.000000;0.000000;43.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;427.000000;341.000000;47.000000;100.000000;100918.000000;10093.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0062;SU0_ca2_3_0062;Hero_0025_sd;su_3_29;0.000000;0.000000;0.000000;*;*;*;29.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_004_0_1351;숙련 기사단원의 방패;0.000000;35.000000;0.000000;37.000000;GD;GD;*;1.000000;su;sd;0.000000;no;0.000000;391.000000;312.000000;35.000000;100.000000;28847.000000;2885.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0063;SU0_ca2_3_0063;*;su_1_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU0_005_0_2351;서리군단의 방패;0.000000;33.000000;0.000000;41.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;427.000000;341.000000;39.000000;100.000000;66478.000000;6649.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0064;SU0_ca2_3_0064;Elite_0030_sd;su_2_33;0.000000;0.000000;0.000000;*;*;*;33.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_005_0_1401;크로쿤족의 방패;0.000000;31.000000;0.000000;40.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;418.000000;334.000000;40.000000;100.000000;23413.000000;2342.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0065;SU0_ca2_3_0065;Elite_0030_sd;su_2_31;0.000000;0.000000;0.000000;*;*;*;31.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_010_0_3301;얼음 군단장의 방패;0.000000;35.000000;0.000000;51.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;517.000000;413.000000;42.000000;100.000000;124341.000000;12434.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0066;SU0_ca2_3_0066;Hero_0035_sd;su_3_35;0.000000;0.000000;0.000000;*;*;*;35.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU0_353_1_1402;정예 기사단원의 방패;0.000000;40.000000;0.000000;44.000000;GD;GD;*;1.000000;su;sd;0.000000;no;0.000000;472.000000;377.000000;44.000000;100.000000;26099.000000;2611.000000;*;*;*;*;1.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0067;SU0_ca2_3_0067;*;su_1_40;0.000000;0.000000;0.000000;*;*;*;40.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU0_002_0_2142;페가수스 기사단의 방패;0.000000;36.000000;0.000000;47.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;499.000000;399.000000;14.000000;100.000000;60146.000000;6015.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;10.000000;r1;0.000000;1.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0068;SU0_ca2_3_0068;Elite_0035_sd;su_2_36;0.000000;0.000000;0.000000;*;*;*;36.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_006_0_2191;불사군단의 방패;0.000000;37.000000;0.000000;47.000000;GD;GD;*;2.000000;su;sd;0.000000;no;0.000000;499.000000;399.000000;24.000000;100.000000;23513.000000;2352.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;0.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0069;SU0_ca2_3_0069;Elite_0035_sd;su_2_37;0.000000;0.000000;0.000000;*;*;*;37.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU0_006_0_3401;총사령관의 방패;0.000000;39.000000;0.000000;62.000000;GD;GD;*;3.000000;su;sd;0.000000;no;0.000000;634.000000;507.000000;44.000000;100.000000;112499.000000;11250.000000;(최대HP+,825);*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;25.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_251;*;0.000000;0.000000;GU_Test_3_0070;SU0_ca2_3_0070;Hero_0035_sd;su_3_39;0.000000;0.000000;0.000000;*;*;*;39.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU1_017_0_1011;낡은 아티펙트;0.000000;1.000000;0.000000;1.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;15.000000;15.000000;1.000000;50.000000;4.000000;1.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0071;SU0_ca2_3_0071;*;su_1_1;0.000000;0.000000;0.000000;*;*;*;1.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_017_0_1051;평범한 아티펙트;0.000000;5.000000;0.000000;5.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;26.000000;26.000000;5.000000;50.000000;153.000000;16.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0072;SU0_ca2_3_0072;*;su_1_5;0.000000;0.000000;0.000000;*;*;*;5.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_017_0_2061;신룡 기사단의 아티펙트;0.000000;4.000000;0.000000;11.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;43.000000;43.000000;7.000000;50.000000;251.000000;26.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0073;SU0_ca2_3_0073;Elite_0001_at;su_2_4;0.000000;0.000000;0.000000;*;*;*;4.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_001_0_1101;쓸만한 아티펙트;0.000000;10.000000;0.000000;10.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;40.000000;40.000000;10.000000;50.000000;691.000000;69.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0074;SU0_ca2_3_0074;*;su_1_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_002_0_2102;요정의 아티펙트;0.000000;10.000000;0.000000;14.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;59.000000;59.000000;14.000000;50.000000;2285.000000;229.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;5.000000;r1;1.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0075;SU0_ca2_3_0075;Elite_0010_at;su_2_10;0.000000;0.000000;0.000000;*;*;*;10.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_001_0_2101;숲의 아티펙트;0.000000;6.000000;0.000000;13.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;48.000000;48.000000;11.000000;50.000000;353.000000;36.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0076;SU0_ca2_3_0076;Elite_0005_at;su_2_6;0.000000;0.000000;0.000000;*;*;*;6.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_002_0_1151;일반병의 아티펙트;0.000000;15.000000;0.000000;15.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;54.000000;54.000000;15.000000;50.000000;1973.000000;198.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0077;SU0_ca2_3_0077;*;su_1_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_006_0_2151;습격자의 아티펙트;0.000000;15.000000;0.000000;21.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;70.000000;70.000000;19.000000;50.000000;8123.000000;812.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0078;SU0_ca2_3_0078;Elite_0015_at;su_2_15;0.000000;0.000000;0.000000;*;*;*;15.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_002_0_2141;고대 화염 골렘의 아티펙트;0.000000;16.000000;0.000000;30.000000;PR;PR;*;3.000000;su;at;0.000000;no;0.000000;95.000000;95.000000;20.000000;50.000000;6.000000;1549.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0079;SU0_ca2_3_0079;Hero_0015_at;su_3_16;0.000000;0.000000;0.000000;*;*;*;16.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU1_006_0_2171;파견단의 아티펙트;0.000000;9.000000;0.000000;16.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;57.000000;57.000000;18.000000;50.000000;691.000000;69.000000;(무기물리방어력+,5);(최대HP+,22);*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0080;SU0_ca2_3_0080;Elite_0005_at;su_2_9;0.000000;0.000000;0.000000;*;*;*;9.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_006_0_1201;숙련병의 아티펙트;0.000000;20.000000;0.000000;20.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;68.000000;68.000000;20.000000;50.000000;5562.000000;557.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0081;SU0_ca2_3_0081;*;su_1_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_007_0_2201;흡혈귀의 아티펙트;0.000000;20.000000;0.000000;26.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;84.000000;84.000000;24.000000;50.000000;12571.000000;1258.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0082;SU0_ca2_3_0082;Elite_0020_at;su_2_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_007_0_2202;민병대의 아티펙트;0.000000;18.000000;0.000000;25.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;82.000000;82.000000;22.000000;50.000000;3093.000000;310.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;7.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0083;SU0_ca2_3_0083;Elite_0015_at;su_2_18;0.000000;0.000000;0.000000;*;*;*;18.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_007_0_2221;저주받은 가문의 아티펙트;0.000000;20.000000;0.000000;34.000000;PR;PR;*;3.000000;su;at;0.000000;no;0.000000;106.000000;106.000000;25.000000;50.000000;23513.000000;2352.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0084;SU0_ca2_3_0084;Hero_0020_at;su_3_20;0.000000;0.000000;0.000000;*;*;*;20.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
SU1_007_0_1251;정예병의 아티펙트;0.000000;25.000000;0.000000;25.000000;PR;PR;*;1.000000;su;at;0.000000;no;0.000000;82.000000;82.000000;25.000000;50.000000;9192.000000;920.000000;*;*;*;*;0.000000;0.000000;0.000000;*;*;0.000000;0.000000;5.000000;r1;0.000000;0.000000;0.000000;0.000000;req;none;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0085;SU0_ca2_3_0085;*;su_1_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;100.000000;1.000000;*;*
SU1_003_0_3231;수비대의 아티펙트;0.000000;22.000000;0.000000;29.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;93.000000;93.000000;27.000000;50.000000;8123.000000;812.000000;*;*;*;*;0.000000;2.000000;2.000000;*;*;0.000000;0.000000;10.000000;r1;0.000000;0.000000;0.000000;0.000000;req;get;ch;0.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0086;SU0_ca2_3_0086;Elite_0020_at;su_2_22;0.000000;0.000000;0.000000;*;*;*;22.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_003_0_2251;창공의 아티펙트;0.000000;25.000000;0.000000;31.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;98.000000;98.000000;29.000000;50.000000;21183.000000;2119.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0087;SU0_ca2_3_0087;Elite_0025_at;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_003_0_2254;설원의 아티펙트;0.000000;25.000000;0.000000;31.000000;PR;PR;*;2.000000;su;at;0.000000;no;0.000000;98.000000;98.000000;29.000000;50.000000;21183.000000;2119.000000;*;*;*;*;1.000000;2.000000;2.000000;3000,3000,3000,1000;*;0.000000;0.000000;15.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0088;SU0_ca2_3_0088;Elite_0025_at;su_2_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;210.000000;1.000000;*;*
SU1_004_0_2271;혹한의 아티펙트;0.000000;25.000000;0.000000;39.000000;PR;PR;*;3.000000;su;at;0.000000;no;0.000000;120.000000;120.000000;37.000000;50.000000;39621.000000;3962.000000;*;*;*;*;1.000000;3.000000;3.000000;3000,3000,3000,1000;*;0.000000;0.000000;20.000000;r1;0.000000;0.000000;0.000000;0.000000;req;equip;ch;3.000000;*;0.000000;Auction_252;*;0.000000;0.000000;GU_Test_3_0089;SU0_ca2_3_0089;Hero_0025_at;su_3_25;0.000000;0.000000;0.000000;*;*;*;25.000000;0.000000;5.000000;30.000000;1680.000000;1.000000;*;*
