t_key,t_eng,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^eNetFailure_Enchant_repair_magicstone_max_durability^,^영혼석의 내구도가 최대치 입니다.^,^^,^^,^Soul stone durability is at its max.^,^^,^^
^eNetFailure_Enchant_repair_magicstone_low_level^,^레벨이 낮아 수리할 수 없습니다.^,^^,^^,^Your level is currently too low to repair.^,^^,^^
^eNetFailure_Enchant_not_exist_conversion_magicstone^,^변환시킬 영혼석이 존재하지 않습니다.^,^^,^^,^There is no soul stone to convert.^,^^,^^
^eNetFailure_Enchant_Cannot_MagicStone_Conversion^,^영혼석으로 변환시킬 수 없습니다.^,^^,^^,^Cannot convert to soul stone.^,^^,^^
^eNetFailure_Enchant_NotAllowObserverState^,^관전 모드에서는 강화가 불가능합니다.^,^^,^^,^Cannot temper in observer status.^,^^,^^
^eNetSuccess_Extraction^,^eNetSuccess_Extraction 요청 성공하였습니다.^,^^,^^,^eNetSuccess_Extraction Extraction request success.^,^^,^^
^eNetSuccess_Guild^,^eNetSuccess_Guild 길드 요청 성공하였습니다.^,^^,^^,^eNetSuccess_Guild Guild request success.^,^^,^^
^eNetFailure_Guild_PacketError^,^길드 패킷에 오류가 있습니다.^,^^,^^,^Guild packet error.^,^^,^^
^eNetFailure_Guild_DBError^,^길드 데이터베이스 에러가 발생하였습니다.^,^^,^^,^Guild database error has occurred.^,^^,^^
^eNetFailure_Guild_UnknownDBKey^,^알 수 없는 길드 DBKey 입니다.^,^^,^^,^Unknown Guild DB key.^,^^,^^
^eNetFailure_Guild_SendAlready^,^길드 정보를 이미 전송했습니다.^,^^,^^,^Guild info already sent.^,^^,^^
^eNetFailure_Guild_NameOccupied^,^사용 중인 연합 또는 길드 이름입니다.^,^^,^^,^This guild name is already in use.^,^^,^^
^eNetFailure_Guild_NameLengthOver^,^길드 이름이 너무 깁니다.^,^^,^^,^This guild name is too long.^,^^,^^
^eNetFailure_Guild_NameIncludedWordBaned^,^길드 이름에 사용 금지 단어가 포함되어 있습니다.^,^^,^^,^The guild name contains restricted words.^,^^,^^
^eNetFailure_Guild_NotCreateTimeLimitYet^,^길드 재생성 기간이 지나지 않았습니다.^,^^,^^,^You must wait to create another guild.^,^^,^^
^eNetFailure_Guild_Already^,^이미 길드에 가입된 유저입니다.^,^^,^^,^This player is already in a guild.^,^^,^^
^eNetFailure_Guild_Not^,^길드에 가입되어 있지 않습니다.^,^^,^^,^Not part of a guild.^,^^,^^
^eNetFailure_Guild_InvalidGuildMember^,^길드 내에 없는 유저입니다.^,^^,^^,^This player is not in the guild.^,^^,^^
^eNetFailure_Guild_Not_Allow^,^권한이 없습니다.^,^^,^^,^You don't have the authority to do tHat.^,^^,^^
^eNetFailure_Guild_gold_needed^,^필요 자금이 부족합니다.^,^^,^^,^You don't have the funds.^,^^,^^
^eNetFailure_Guild_Already_GuildOfficer^,^이미 길드 간부로 지정되어 있습니다.^,^^,^^,^Already designated as a guild officer.^,^^,^^
^eNetFailure_Guild_Not_GuildOfficer^,^길드 간부가 아닙니다.^,^^,^^,^Not a guild officer.^,^^,^^
^eNetFailure_Guild_invalid_npc^,^길드 NPC 가 없습니다.^,^^,^^,^The guild NPC is missing.^,^^,^^
^eNetFailure_Guild_npc_too_far^,^길드 NPC 와의 거리가 너무 멉니다.^,^^,^^,^The guild NPC is out of range.^,^^,^^
^eNetSuccess_Interaction^,^eNetSuccess_Interaction 요청 성공하였습니다.^,^^,^^,^eNetSuccess_Interaction request success.^,^^,^^
^eNetFailure_Interaction_Test_Quest_No_Match^,^필요퀘스트가 없거나 완료상태입니다.^,^^,^^,^You have already completed or no longer have a required quest.^,^^,^^
^eNetFailure_Interaction_Test_No_Item^,^필요한 아이템이 없습니다.^,^^,^^,^You do not have the required item.^,^^,^^
^eNetFailure_Interaction^,^인터렉션이 실패했습니다.^,^^,^^,^Interaction failed.^,^^,^^
^eNetFailure_Interaction_NotOnInteractive^,^권한이 없습니다.^,^^,^^,^You don't have the authority to do tHat.^,^^,^^
^eNetFailure_Interaction_CollectingGrade^,^채집 등급이 낮습니다.^,^^,^^,^GatheRing grade is too low.^,^^,^^
^eNetFailure_Interaction_CollectingExp^,^채집 숙련도가 낮습니다.^,^^,^^,^GatheRing proficiency is too low.^,^^,^^
^eNetFailure_Interaction_Invalid_Interacter^,^적당하지 않은 인터렉션오브젝트입니다.^,^^,^^,^You cannot interact with this object.^,^^,^^
^eNetFailure_Interaction_TooFast^,^캐스팅 시간이 너무 짧습니다.^,^^,^^,^Casting time is too short.^,^^,^^
^eNetFailure_Interaction_NeedCasting^,^캐스팅이 필요한 인터렉션 오브젝트입니다.^,^^,^^,^This object requires casting.^,^^,^^
^eNetFailure_Interaction_Invalid_CastingTarget^,^캐스팅한 오브젝트와 인터렉션을 요청한 오브젝트가 다릅니다.^,^^,^^,^The requested object and the casting interaction are different.^,^^,^^
^eNetFailure_Interaction_TooFar^,^거리가 너무 멉니다.^,^^,^^,^Out of range.^,^^,^^
^eNetFailure_Interaction_Invalid_itobject^,^인터렉션 오브젝트를 찾을 수 없습니다.^,^^,^^,^Cannot find object.^,^^,^^
^eNetFailure_Interaction_Pass^,^인터렉션을 무시했습니다.^,^^,^^,^Discarded interaction.^,^^,^^
^eNetFailure_Interaction_Moving^,^이동 중이거나 점프 중일 때는 인터렉션을 할 수 없습니다.^,^^,^^,^Cannot interact while moving or jumping.^,^^,^^
^eNetSuccess_Item^,^eNetSuccess_Item 아이템 요청 성공하였습니다.^,^^,^^,^eNetSuccess_Item item request success.^,^^,^^
^eNetFailure_Item_NotHave^,^소유하고 있는 아이템이 아닙니다.^,^^,^^,^You do not have this item.^,^^,^^
^eNetFailure_Item_StorageIncorrect^,^가방이 올바르지 않습니다.^,^^,^^,^Wrong bag.^,^^,^^
^eNetFailure_Item_StorageFull^,^가방에 빈 공간이 없습니다.^,^^,^^,^You have no room in your bag.^,^^,^^
^eNetFailure_Item_AmountIncorrect^,^아이템의 수량이 올바르지 않습니다.^,^^,^^,^Invalid quantity.^,^^,^^
^eNetFailure_Item_AmountOver^,^아이템의 수량이 초과되었습니다.^,^^,^^,^You can't carry more of this item.^,^^,^^
^eNetFailure_Item_NotEqualItem^,^같은 아이템이 아닙니다.^,^^,^^,^Not the same item.^,^^,^^
^eNetFailure_Item_NotCountableItem^,^스택 가능한 아이템이 아닙니다.^,^^,^^,^These items do not stack.^,^^,^^
^eNetFailure_Item_MaxAmountOver^,^최대수량을 초과했습니다.^,^^,^^,^You cannot have any more of tHat item.^,^^,^^
^eNetFailure_Item_EquipedEqualPart^,^같은 위치에 이미 장착이 되어있습니다.^,^^,^^,^This item is already equipped there.^,^^,^^
^eNetFailure_Item_InvenExt_Money^,^가방 확장에 필요한 돈이 부족합니다.^,^^,^^,^You do not have enough money to expand your bag.^,^^,^^
^eNetFailure_Item_InvenExt_Level^,^레벨이 부족하여 가방 확장을 할 수 없습니다.^,^^,^^,^You cannot expand your bag at this level.^,^^,^^
^eNetFailure_Item_InvenExt_ReachMax^,^더 이상 가방을 확장시킬 수 없습니다.^,^^,^^,^You cannot expand your bag any more.^,^^,^^
^eNetFailure_Item_BelowItemLevel^,^아이템 레벨이 높아 사용할 수 없습니다.^,^^,^^,^You are not high enough level to use this item.^,^^,^^
^eNetFailure_Item_DifferentItemClass^,^직업이 맞지 않습니다.^,^^,^^,^Your character class cannot do tHat.^,^^,^^
^eNetFailure_Item_InsufficientMoney^,^소지금이 부족합니다.^,^^,^^,^You do not have enough money.^,^^,^^
^eNetFailure_Item_StorageExt_ReachMax^,^창고를 더 이상 확장할 수 없습니다.^,^^,^^,^You cannot expand your storage any more.^,^^,^^
^eNetFailure_Item_MoveImpossible^,^대상 아이템은 이동이 불가능한 상태입니다.^,^^,^^,^The target item cannot be moved at this moment.^,^^,^^
^eNetFailure_Item_MoveImpossibleBag^,^바꾸려는 가방의 크기가 작습니다.^,^^,^^,^The new bag is too small.^,^^,^^
^eNetFailure_Item_DivideCountTooMuch^,^나누려는 아이템 개수가 소유 개수보다 큽니다.^,^^,^^,^You do not have enough items to divide stacks like tHat.^,^^,^^
^eNetFailure_Item_NotDyeingItem^,^염색약 아이템이 아닙니다.^,^^,^^,^This item is not for use in dyeing.^,^^,^^
^eNetFailure_Item_DiffrentDyeingType^,^아이템용 염색약이 아닙니다.^,^^,^^,^This dye is not an item.^,^^,^^
^eNetFailure_Item_DyeingImpossible^,^염색이 불가능한 아이템입니다.^,^^,^^,^This item cannot be dyed.^,^^,^^
^eNetFailure_Item_InvalidNpc^,^존재하지 않는 NPC 입니다.^,^^,^^,^This character does not exist.^,^^,^^
^eNetFailure_Item_npc_too_far^,^NPC와의 거리가 너무 멉니다.^,^^,^^,^Character out of range.^,^^,^^
^eNetFailure_item_NotCustomizeInfo^,^커스터마이즈 정보가 없어, 머리 염색에 실패했습니다.^,^^,^^,^Failed to dye hair due to lack of customization information.^,^^,^^
^eNetFailure_Item_BelongingImpossible^,^귀속해제가 불가능한 아이템입니다.^,^^,^^,^This item cannot be unbound.^,^^,^^
^eNetFailure_Item_AbandonImpossible^,^파괴할 수 없는 아이템입니다.^,^^,^^,^This item cannot be destroyed.^,^^,^^
^eNetFailure_Item_DyeingfailServerError^,^서버 에러가 발생하여 염색에 실패했습니다.^,^^,^^,^Failed to dye because of server error.^,^^,^^
^eNetFailure_Item_reinforcestone_needed^,^필요한 강화석이 없습니다.^,^^,^^,^You do not have the required soul stone.^,^^,^^
^eNetFailure_Item_reinforce_no_target_item^,^강화하려는 아이템이 존재하지 않습니다.^,^^,^^,^THat item does not exist.^,^^,^^
^eNetFailure_Item_reinforce_invalid_item^,^조건에 맞지 않는 아이템입니다.^,^^,^^,^This item does not meet the conditions.^,^^,^^
^eNetFailure_Item_reinforce_broken_item^,^부서진 아이템입니다.^,^^,^^,^This item is broken.^,^^,^^
^eNetFailure_Item_reinforceLevel_ReachMax^,^강화치가 최대에 도달하여, 더 이상 강화시킬 수 없습니다.^,^^,^^,^This item has been tempered to its maximum.^,^^,^^
^eNetFailure_Item_extraction_tool_needed^,^추출도구 아이템이 없습니다.^,^^,^^,^You do not have a valid extractor.^,^^,^^
^eNetFailure_Item_extraction_no_target_item^,^추출하려는 아이템이 없습니다.^,^^,^^,^There are no items to be extracted.^,^^,^^
^eNetFailure_Item_extraction_invalid_item^,^조건에 맞지 않는 아이템입니다.^,^^,^^,^This item does not meet the conditions.^,^^,^^
^eNetFailure_Item_extraction_broken_item^,^부서진 아이템입니다.^,^^,^^,^This item is broken.^,^^,^^
^enetfailure_item_extraction_item_too_high^,^추출하려는 아이템의 레벨이 맞지 않습니다.^,^^,^^,^The level of the item to be extracted is not valid.^,^^,^^
^eNetFailure_Item_NotDropOwner^,^루팅 권한이 없습니다.^,^^,^^,^You don't have authority to loot.^,^^,^^
^eNetFailure_Item_DeadPicker^,^사망 상태에서는 루팅할 수 없습니다.^,^^,^^,^You cannot loot when you are dead.^,^^,^^
^eNetFailure_Item_InvalidDropper^,^루팅 대상이 없습니다.^,^^,^^,^There is nothing to be looted.^,^^,^^
^eNetFailure_Item_InvalidDropItem^,^루팅할 아이템이 목록에 없습니다.^,^^,^^,^There is nothing to be looted.^,^^,^^
^eNetFailure_Item_OnDropGame^,^해당 아이템에 대한 주사위 굴리기가 진행 중입니다.^,^^,^^,^A dice roll is in progress for this item.^,^^,^^
^eNetFailure_Item_CannotDropGame^,^주사위 굴리기에 참여할 수 없는 캐릭터 입니다.^,^^,^^,^This character cannot participate in a dice roll.^,^^,^^
^eNetFailure_Item_NotUsable^,^아이템이 없거나, 사용 불가능한 상태입니다.^,^^,^^,^There is no item or it cannot be used.^,^^,^^
^eNetFailure_Item_InvalidTarget^,^대상을 찾을 수 없습니다.^,^^,^^,^Cannot find target.^,^^,^^
^eNetFailure_Item_NotDamagableTarget^,^손상된 아이템이 아닙니다.^,^^,^^,^This item is not damaged.^,^^,^^
^eNetFailure_Item_ScenarioPlaying^,^다른 시나리오가 진행 중입니다.^,^^,^^,^A different scenario is in progress.^,^^,^^
^eNetFailure_Item_InvalidNeedArea^,^해당 아이템을 사용할 수 없는 지역입니다.^,^^,^^,^You cannot use this item here.^,^^,^^
^eNetFailure_Item_NotOverUsableTime^,^아이템 재사용 시간이 지나지 않았습니다.^,^^,^^,^This item is still on cooldown.^,^^,^^
^eNetFailure_Item_InvalidTargetType^,^대상 지정이 잘못되었습니다.^,^^,^^,^Incorrect target selected.^,^^,^^
^eNetFailure_Item_InvalidItemSkill^,^해당 아이템은 사용할 수 없습니다.^,^^,^^,^You cannot use this particular item.^,^^,^^
^eNetFailure_Item_CannotUseNow^,^아이템을 사용할 수 없습니다.^,^^,^^,^You cannot use this item.^,^^,^^
^eNetFailure_Item_ScenarioNotExist^,^사용할 수 없는 아이템입니다.^,^^,^^,^This is an unusable item.^,^^,^^
^eNetFailure_Item_PacketError^,^아이템 패킷에 오류가 발생했습니다.^,^^,^^,^Item packet error has occurred.^,^^,^^
^eNetFailure_Item_NotBoxItem^,^선물상자 아이템이 아닙니다.^,^^,^^,^This is not a gift box.^,^^,^^
^eNetFailure_Item_CloseBoxItem^,^선물상자 아이템이 닫혀있습니다.^,^^,^^,^The gift box has not been opened.^,^^,^^
^eNetFailure_Item_InvalidBoxInItem^,^선물상자 내에 해당 아이템이 없습니다.^,^^,^^,^The item cannot be found in the gift box.^,^^,^^
^eNetFailure_Item_IsNotToggleItem^,^토글 아이템이 아닙니다.^,^^,^^,^This is not a toggle item.^,^^,^^
^eNetFailure_Item_IsToggleItem^,^토글 아이템은 사용할 수 없습니다.^,^^,^^,^Toggle items cannot be used.^,^^,^^
^eNetFailure_Item_ImpossibleChangeEquip^,^동작이 진행 중에는 아이템을 착용/교체 할 수 없습니다.^,^^,^^,^You cannot equip/replace items while in operation.^,^^,^^
^eNetFailure_Item_NotAllowObserverState^,^관전 모드 중에는 사용할 수 없습니다.^,^^,^^,^Cannot be used in observer status.^,^^,^^
^eNetFailure_Item_DifferentDyeingType^,^아이템용 염색약이 아닙니다.^,^^,^^,^This dye is not an item.^,^^,^^
^eNetFailure_Item_dyeing_needed^,^필요한 염색약이 없습니다.^,^^,^^,^You do not have the required dye.^,^^,^^
^eNetFailure_Item_dyeing_no_target_item^,^염색하려는 아이템이 없습니다.^,^^,^^,^There are no items selected to dye.^,^^,^^
^eNetFailure_Item_DivideCountIncorrect^,^나누려는 개수가 0 이하입니다.^,^^,^^,^The number to be divided is below 0.^,^^,^^
^eNetFailure_Item_NotEqualStorage^,^같은 곳에 저장된 아이템이 아닙니다.^,^^,^^,^This item is not saved in the same place.^,^^,^^
^eNetFailure_Item_DivideMergeNotHave^,^나누려는 아이템을 겹치게 할 아이템이 없습니다.^,^^,^^,^There is no item stack for the divided items.^,^^,^^
^eNetFailure_Item_CannotUseItemOnRide^,^탑승 중에는 사용할 수 없는 아이템입니다.^,^^,^^,^This item cannot be used while mounted.^,^^,^^
^eNetSuccess_LearnSkill^,^eNetSuccess_LearnSkill 스킬습득 요청 성공하였습니다.^,^^,^^,^eNetSuccess_LearnSkill Learn skill request success.^,^^,^^
^eNetFailure_LearnSkill_NoSkillBook^,^가방에 스킬북이 없습니다.^,^^,^^,^There is no skill book in the bag.^,^^,^^
^eNetFailure_LearnSkill_InvalidSkillBook^,^스킬북이 아닌 아이템입니다.^,^^,^^,^This item is not a skill book.^,^^,^^
^eNetFailure_LearnSkill_InvalidSkill^,^잘못된 스킬입니다.^,^^,^^,^This is a wrong skill.^,^^,^^
^eNetFailure_LearnSkill_UserLevelRequired^,^캐릭터 레벨이 낮습니다.^,^^,^^,^Character level is too low.^,^^,^^
^eNetFailure_LearnSkill_SkillPointRequired^,^스킬 포인트가 부족합니다.^,^^,^^,^You do not have enough skill points.^,^^,^^
^eNetFailure_LearnSkill_PreskillRequired^,^선행 스킬을 배우지 않았습니다.^,^^,^^,^You have not learned the preceding skill.^,^^,^^
^eNetFailure_LearnSkill_PreskillLvRequired^,^선행 스킬 레벨이 부족합니다.^,^^,^^,^You don't have enough preceding skill level.^,^^,^^
^eNetFailure_LearnSkill_TabpointRequired^,^해당 탭에 투자된 스킬 포인트가 부족합니다.^,^^,^^,^You do not have enough skill points invested in this tab.^,^^,^^
^eNetFailure_LearnSkill_SlotisFull^,^스킬을 넣을 수 있는 슬롯이 없습니다.^,^^,^^,^You do not have an empty skill slot.^,^^,^^
^eNetFailure_Learnskill_AlreadyHave^,^이미 가지고 있는 스킬입니다.^,^^,^^,^You already have this skill.^,^^,^^
^eNetFailure_Learnskill_InvalidClass^,^직업이 맞지 않습니다.^,^^,^^,^Your character class cannot do tHat.^,^^,^^
^eNetFailure_LearnSkill_return_PreskillcannotErase^,^선행 스킬이기 때문에 제거가 불가능합니다.^,^^,^^,^Prerequisite skills cannot be removed.^,^^,^^
^eNetFailure_LearnSkill_return_notfound^,^배우지 않은 스킬입니다.^,^^,^^,^You haven't learned this skill.^,^^,^^
^eNetFailure_LearnSkill_return_Tabpoint_required^,^탭 포인트를 필요로 하는 스킬이 있어, 제거가 불가능합니다.^,^^,^^,^It cannot be removed because there is a skill tHat needs tab point.^,^^,^^
^eNetFailure_LearnSkill_Return_mission_required^,^퀘스트 완료에 필요한 스킬이므로, 제거가 불가능합니다.^,^^,^^,^Skills required for completing skills cannot be removed.^,^^,^^
^eNetFailure_LearnSkill_NotEnough_Money^,^돈이 부족합니다.^,^^,^^,^You do not have enough money.^,^^,^^
^eNetSuccess_Mail^,^eNetSuccess_Mail 우편 요청 성공하였습니다.^,^^,^^,^eNetSuccess_Mail request mail success.^,^^,^^
^eNetFailure_Mail_DBError^,^메일 데이터베이스 에러입니다.^,^^,^^,^Mail database error.^,^^,^^
^eNetFailure_Mail_receiver_not_exist^,^편지를 받을 대상을 입력하지 않았습니다.^,^^,^^,^Please enter a recipient first.^,^^,^^
^eNetFailure_Mail_title_not_exist^,^제목을 입력하지 않았습니다.^,^^,^^,^Please enter a subject first.^,^^,^^
^eNetFailure_Mail_target_not_found^,^편지를 받을 대상을 찾을 수 없습니다.^,^^,^^,^The recipient could not be found.^,^^,^^
^eNetFailure_Mail_dbkey_not_exist^,^데이터 베이스에 없는 우편입니다.^,^^,^^,^This mail is not in the database.^,^^,^^
^eNetFailure_Mail_receiver_mail_is_full^,^편지를 받을 대상의 우편함이 꽉 차 있습니다.^,^^,^^,^The recipient's mailbox is full.^,^^,^^
^eNetFailure_Mail_already_get_money^,^첨부된 돈을 이미 가져갔습니다.^,^^,^^,^The attached funds have already been claimed.^,^^,^^
^eNetFailure_Mail_already_get_mail^,^해당 편지를 이미 가져갔습니다.^,^^,^^,^This mail is already been claimed.^,^^,^^
^eNetFailure_Mail_already_get_item^,^해당 아이템을 이미 가져갔습니다.^,^^,^^,^This item has already been claimed.^,^^,^^
