t_type,t_typename,t_key,t_eng
^Un^,^Unused^,^fr_0_1_0005_Request_Text^,^The Onyx Order is ready to move in once the memory scribe is complete to figure out how the Khabim Brotherhood managed to get such a strong foothold here.<br><br>I find it suspicious that so many of them were able to get past our guards...^
^Un^,^Unused^,^fr_0_1_0005_Request_Text_attach_0^,^<br><br>I'm sending you on the vanguard to cut a path through the yetis. The other members of the Order will rush in once you're done.^
^Un^,^Unused^,^fr_0_1_0005_Accepted_Text^,^I apologize for the difficult task.^
^Un^,^Unused^,^fr_0_1_0005_Ongoing_Text^,^Clear a path through the yetis. We'll be right behind you.^
^Un^,^Unused^,^fr_0_1_0005_Complete_Text^,^You've done well again. I'm impressed.^
^Un^,^Unused^,^fr_0_1_0006_Title^,^Taming the Frostclaw^
^Un^,^Unused^,^fr_0_1_0006_RewarderDesc^,^Canavan^
^Un^,^Unused^,^fr_0_1_0006_Request_Text^,^Can you believe these thoughtless fools? Carelessly mistreating and slaughtering these majestic beasts? Frost Guard bastards!<br><br>^
^Un^,^Unused^,^fr_0_1_0006_Request_Text_attach_0^,^Look, I've heard you're known for being brave. If you really are, you'll save at least one frostclaw bear from the Frost Guard. Make one your familiar. It's the only way we can be sure they won't go extinct.^
^Un^,^Unused^,^fr_0_1_0006_Accepted_Text^,^Salant's army shows no mercy.^
^Un^,^Unused^,^fr_0_1_0006_Ongoing_Text^,^Tame a frostclaw bear. Save it from the Frost Guard!^
^Un^,^Unused^,^fr_0_1_0006_Complete_Text^,^Look at this wonderful creature! They're temperamental, but sure to be a loyal companion. Take good care of it.^
^Un^,^Unused^,^fr_0_1_0007_Title^,^[Elite+] Wight Walkers^
^Un^,^Unused^,^fr_0_1_0007_RewarderDesc^,^Zeloth^
^Un^,^Unused^,^fr_0_1_0007_Request_Text^,^The Khabim Brotherhood is raising the dead to create frozen entities of dark magic. They're creatures of evil, with hearts full of black sorcery.^
^Un^,^Unused^,^fr_0_1_0007_Request_Text_attach_0^,^<br><br>
Luckily, the Arcanum can use those hearts in the battle against Salant's forces. How about you go collect a few the old-fashioned way?^
^Un^,^Unused^,^fr_0_1_0007_Accepted_Text^,^The brutes deserve whatever you give them.^
^Un^,^Unused^,^fr_0_1_0007_Ongoing_Text^,^The Arcanum can use those frozen undead hearts to battle Salant's forces. How about you go collect a few the old-fashioned way?^
^Un^,^Unused^,^fr_0_1_0007_Complete_Text^,^This heart is frozen solid, yet it still beats...It's a foul piece of magic. I only hope the Arcanum can put it to use. ^
^Un^,^Unused^,^fr_0_1_0008_Title^,^[Elite+] Strike against the Brotherhood^
^Un^,^Unused^,^fr_0_1_0008_RewarderDesc^,^Zeloth^
^Un^,^Unused^,^fr_0_1_0008_Request_Text^,^Zepello, the leader of the Khabim Brotherhood, was spotted near Matren! I don't know what dark business brings him here, but this is our chance to strike a blow against the Khabimists that they'll never recover from.^
^Un^,^Unused^,^fr_0_1_0008_Accepted_Text^,^This could be a decisive blow for us.^
^Un^,^Unused^,^fr_0_1_0008_Ongoing_Text^,^Zepello, the leader of the Khabim Brotherhood, was spotted near Matren! I don't know what dark business brings him here, but this is our chance to strike a blow against the Khabimists that they'll never recover from.^
^Un^,^Unused^,^fr_0_1_0008_Complete_Text^,^Well done. You've done a great service for Hakanas.^
^Un^,^Unused^,^rs_0_2_0001_Title^,^^
^Un^,^Unused^,^rs_0_2_0001_RewarderDesc^,^^
^Un^,^Unused^,^rs_0_2_0001_Request_Text^,^^
^Un^,^Unused^,^rs_0_2_0001_Request_Text_attach_0^,^^
^Un^,^Unused^,^rs_0_2_0001_Accepted_Text^,^^
^Un^,^Unused^,^rs_0_2_0001_Ongoing_Text^,^^
^Un^,^Unused^,^rs_0_2_0001_Complete_Text^,^^
^Un^,^Unused^,^rs_0_2_0002_Title^,^^
^Un^,^Unused^,^rs_0_2_0002_RewarderDesc^,^^
^Un^,^Unused^,^rs_0_2_0002_Request_Text^,^^
^Un^,^Unused^,^rs_0_2_0002_Request_Text_attach_0^,^^
^Un^,^Unused^,^rs_0_2_0002_Accepted_Text^,^^
^Un^,^Unused^,^rs_0_2_0002_Ongoing_Text^,^^
^Un^,^Unused^,^rs_0_2_0002_Complete_Text^,^^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_Title^,^A Troubled Land^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_RewarderDesc^,^Initiate Maia^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_Request_Text^,^Before the rise of Hakanas, Exarahn was the greatest kingdom ever ruled by man. But they were the birthplace of Khabimism, and when the kingdom fell the Khabimists folded the land into another plane of existence.<br><br>And now, out of the blue, it's... back. Not even the Arcanum is sure how they did it. What we do know is that we have a duty to protect Hakanas -- and study the magic there, while we're at it.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_Request_Text_attach_0^,^<br><br>Just imagine what we could learn in that lost land. Speak with Initiate Maia. She will show you the wonders of the badlands.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_Accepted_Text^,^We train for the pursuit of truth and justice.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_Ongoing_Text^,^May the quest for knowledge guide your way.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0001_Complete_Text^,^Oh, hi. Linetta said you would be coming. I'm, er, not supposed to let anyone through the portal, but she said you were special. Are you friends with her? Did she ever mention why she sent me out here? I only finished basic training a month ago. I thought I was going to be making potions...^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_Title^,^Entering the Exarahn Badlands^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_RewarderDesc^,^Initiate Rodham^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_Request_Text^,^Right, anyway... This is the gateway. It goes to the Exarahn Badlands, which is pretty scary, but the Arcanum has been working on making it less scary, by fighting back the Khabim Brotherhood. At least, that's what Linetta told me. I'm never going through that portal... but I think Linetta expects you to.<br><br>If you do head through, look for Schutein on the other side. He'll get you situated. He's tough.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_Request_Text_attach_0^,^<br><br>Oh, there's another initiate named Rodham who guards the other side of the gateway. He's kind of weird, but maybe he can help you, too.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_Accepted_Text^,^Just head on through the gate. You'll be fine. Probably.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_Ongoing_Text^,^Don't trust anyone you meet in the badlands. It's a wild, untamed land.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0002_Complete_Text^,^Welcome to the badlands, newcomer. My name is Rodham, I am an Initiate of the Arcanum, and I stand vigil on the precipice of chaos.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_Title^,^Warriors of the Badlands^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_RewarderDesc^,^Commander Schutein^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_Request_Text^,^I have only been here in the badlands for a short time, but already I know its ways. This land is thick with the power of ruin. The Arcanum struggles to make it fit for civilization again, but for now you must be ever watchful if you are to survive here.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_Request_Text_attach_0^,^<br><br>If you're serious about helping us with our glorious cause, speak to Schutein. He leads the mercenary group commissioned by the Arcanum, and is responsible for this camp. His word is law here.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_Accepted_Text^,^Go on and talk to the commander.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_Ongoing_Text^,^Talk to Schutein. He will tell you what to do.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0003_Complete_Text^,^Did you not hear me just now? I don't need another new recruit! The Arcanum thinks this place is a summer camp or something...<br><br>All right, listen up. I'm Schutein, and around here I'm the boss. You kill who I tell you to kill and we'll get along fine. Deal?^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Title^,^Unwitting Recruit^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_RewarderDesc^,^Commander Schutein^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Request_Text^,^First things first. I can't have you working for my company in that flimsy armor. You ever hear of exarium ore? Actually, don't care. You're gonna go get yourself enough to make some real gear.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Request_Text_attach_0^,^<br><br>You got two ways to get some ore. Either dig it out of the ground, or kill any werewolf you see. The furballs seem to be fond of the stuff.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Accepted_Text^,^Why're you just standing there? Get me some ore!^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Ongoing_Text^,^Be careful some chucklehead doesn't sneak up on you while you're mining, recruit. If you come back here crying about getting beaten up, I'll kill you with my own two hands.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Complete_Text^,^Good, good, that's the stuff. But don't get cocky, that was a milk run around here. All my soldiers cut their teeth on that little errand. And I've got so much of that crap, I sometimes mistake it for gravel. ^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_Complete_Text_attach_0^,^<br><br>Now, get to work on some decent armor to... Hey, what's wrong with that ore you found?^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_1_Title^,^The Blackened Stone^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_1_RewarderDesc^,^Initiate Rodham^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_1_Request_Text^,^I don't like the look of this exarium. Those black spots can't be anything good.<br><br>Take it over to that Rodham kid. It'll keep him busy at least. The Arcanum sent him here a couple of weeks ago and he's been driving me up the wall ever since.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_1_Accepted_Text^,^Even YOU can't mess THIS up.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_1_Ongoing_Text^,^Take that stone to Rodham before I plant one between your eyes.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0004_1_Complete_Text^,^Did you talk to Schutein? Did he mention me?<br><br>Goodness, this is the strangest piece of ore I've ever seen. I can practically feel the power of ruin pouring off of it!^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0005_Title^,^Contaminated Exarium^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0005_RewarderDesc^,^Initiate Rodham^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0005_Request_Text^,^It looks like this exarium has been corrupted by the God of Ruin. We can't risk this contamination spreading to other ore deposits. Find more veins like this and destroy them... it's the only way to stop the spread of chaos!^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0005_Accepted_Text^,^Destroy the ruined ore!^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0005_Ongoing_Text^,^I wonder if this evil ore is what drives people mad here...^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0005_Complete_Text^,^Excellent, that should curb the corruption... at least, for a time. While you were away, I purified some shards to use for crafting weapons. Guilver has plenty of recipes for sale if you're looking for something to make.<br><br>I'm sure Schutein will be impressed with our progress, won't he? You must tell him about how hard I... we were working.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_Title^,^Fight Hard, Fight Mean^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_RewarderDesc^,^Commander Schutein^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_Request_Text^,^New recruits are never ready for the fights we fight here. They look like cake trying to escape a hungry man. Hopeless! What you need is some experience. Get out there, find something you don't like, and beat it to death!^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_Request_Text_attach_0^,^<br><br>Fighting is all about violence! Violence! Do you understand? Don't stand there gawking. Kill! Kill! Kill!^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_Accepted_Text^,^Don't even think about slacking off.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_Ongoing_Text^,^Cowards who think there are rules to combat are trying to cheat themselves a win. You win or you die. It doesn't matter how you get there. Do you understand?^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0006_Complete_Text^,^There, now you've got some good blood on your hands. Take this and spend it on something deadlier. This is our own scrip out here in the badlands... don't have much use for gold in a place like this. Earn it by helping out around camp. Might even find some offers on that bulletin board.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0007_Title^,^The Fight Never Ends^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0007_RewarderDesc^,^Conqueror's Gate Bulletin Board^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0007_Request_Text^,^ATTENTION DEADWEIGHT,<br><br>I need stone-cold killers for my company. Kill 10 mercs on the battlefield and come back for a reward.<br><br>- Schutein^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0007_Accepted_Text^,^^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0007_Ongoing_Text^,^ATTENTION DEADWEIGHT,<br><br>I need stone-cold killers for my company. Kill 10 mercs on the battlefield and come back for a reward.<br><br>- Schutein^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0007_Complete_Text^,^Claim your reward.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0008_Title^,^Survival Basics^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0008_RewarderDesc^,^Louiche^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0008_Request_Text^,^How wonderful to finally meet you. I'm Louiche, lover of all things space, time, science, and facts.<br><br>Don't let Schutein frighten you. Exarahn may have the capacity to destroy your body, warp your mind, and kill your soul, but you just have to get to THEM before they get to you.<br><br>Don't believe me? Then, head out there and defeat 5 enemies. I dare you to tell me you don't feel refreshed when you get back.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0008_Accepted_Text^,^It's survival of the fittest out here. That's the law of nature.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0008_Ongoing_Text^,^Exarahn may have the capacity to destroy your body, warp your mind, and kill your soul, but you just have to get to THEM before they get to you.<br><br>Don't believe me? Then, head out there and defeat 5 enemies. I dare you to tell me you don't feel refreshed when you get back.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0008_Complete_Text^,^I told you it'd be easy. Once you get your bearings, you can pay me back by doing me a favor or seven.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0009_Title^,^Refuge for Warriors^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0009_RewarderDesc^,^Raymond the Mender^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0009_Request_Text^,^I'm afraid I've got a bit of a morbid task that I need help with. Corpses tend to decompose very quickly in Exarahn because of the distortions in time and space, and I need some samples to conduct my studies on this phenomenon.<br><br>Luckily, there's a large number of... fallen soldiers around Bloodmoon Camp right now. If you've got the stomach for it, I could use the help...^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0009_Accepted_Text^,^Bring me any remains you can find.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0009_Ongoing_Text^,^I was treating a soldier who decomposed into a skeleton before my very eyes. I've been haunted by the image ever since...^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0009_Complete_Text^,^Thank you, this will aid in my research.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0010_Title^,^The Werewolf Blues^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0010_RewarderDesc^,^Chaney Rabbini^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0010_Request_Text^,^I say, human, be a dear chap and listen to my yarn? My dear cousin Paul was kidnapped by a loathsome pack of werewolves as he scoured the earth for its treasures. They're certain to braise him in the foulest of pots! Do be a dashing friend and save my erstwhile cousin.^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0010_Accepted_Text^,^Werewolves are simply wretched, are they not?^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0010_Ongoing_Text^,^Teach those rascals a lesson, would you?^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0010_Complete_Text^,^Ah, there's a good human. Well done. Would you like a treat?^
^map_p01^,^Exarahn Badlands^,^ex_1_1_0011_Title^,^Rabbini Captured Again^
