t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^Dialog_2030601_Answer_10_Text^,^Fellow^,^野獣調教師カナベン^,^Dialog_2030602_Title^,^Dialog_2030602_Title^,^Dialog_2030602_Title^,^Dialog_2030602_Title^
^Dialog_2030602_Title^,^Beast Trainer Canaben^,^野獣調教師カナベン^,^Dialog_2030602_Text0^,^Dialog_2030602_Text0^,^Dialog_2030602_Text0^,^Dialog_2030602_Text0^
^Dialog_2030602_Text0^,^I'm called a beast trainer Canaben When taming the beast sympathy is very important I will teach you how to interact with the beast and how to interact with the tamed beast^,^私は野獣調教師カナベンです。<br>野獣を捕獲する時は共感がとっても重要です。<br>私はここでフェローと一緒に過ごす為の注意点やこの付近で捕獲可能なフェローの情報を提供しています。^,^Dialog_2030602_Answer_14_Text^,^Dialog_2030602_Answer_14_Text^,^Dialog_2030602_Answer_14_Text^,^Dialog_2030602_Answer_14_Text^
^Dialog_2030602_Answer_14_Text^,^Go to Fellow Ranch^,^フェロー成長封印解除^,^Dialog_2030602_Answer_6_Text^,^Dialog_2030602_Answer_6_Text^,^Dialog_2030602_Answer_6_Text^,^Dialog_2030602_Answer_6_Text^
^Dialog_2030602_Answer_6_Text^,^Fellow^,^フェロー商店^,^Dialog_2030602_Answer_7_Text^,^Dialog_2030602_Answer_7_Text^,^Dialog_2030602_Answer_7_Text^,^Dialog_2030602_Answer_7_Text^
^Dialog_2030602_Answer_7_Text^,^Fellowship Seal of Fellow Growth^,^フェロー成長封印解除^,^Dialog_2030602_Answer_8_Text^,^Dialog_2030602_Answer_8_Text^,^Dialog_2030602_Answer_8_Text^,^Dialog_2030602_Answer_8_Text^
^Dialog_2030602_Answer_8_Text^,^Fellowship space expansion^,^フェローインベントリ拡張^,^Dialog_2030602_Answer_9_Text^,^Dialog_2030602_Answer_9_Text^,^Dialog_2030602_Answer_9_Text^,^Dialog_2030602_Answer_9_Text^
^Dialog_2030602_Answer_9_Text^,^Fellow and flight altitude^,^フェローと飛行高度^,^Dialog_2030602_Answer_10_Text^,^Dialog_2030602_Answer_10_Text^,^Dialog_2030602_Answer_10_Text^,^Dialog_2030602_Answer_10_Text^
^Dialog_2030602_Answer_10_Text^,^Flight Fellow^,^直轄領の飛行フェロー^,^Dialog_2030602_Answer_11_Text^,^Dialog_2030602_Answer_11_Text^,^Dialog_2030602_Answer_11_Text^,^Dialog_2030602_Answer_11_Text^
^Dialog_2030602_Answer_11_Text^,^Ground fellows in the surrounding area^,^周辺地域の地上フェロー^,^Dialog_2030602_Answer_12_Text^,^Dialog_2030602_Answer_12_Text^,^Dialog_2030602_Answer_12_Text^,^Dialog_2030602_Answer_12_Text^
^Dialog_2030602_Answer_12_Text^,^Flight Fellows in the surrounding area^,^周辺地域の飛行フェロー^,^Dialog_2030602_Answer_13_Text^,^Dialog_2030602_Answer_13_Text^,^Dialog_2030602_Answer_13_Text^,^Dialog_2030602_Answer_13_Text^
^Dialog_2030602_Answer_13_Text^,^Fellow^,^捕獲する方法^,^Dialog_2050601_Title^,^Dialog_2050601_Title^,^Dialog_2050601_Title^,^Dialog_2050601_Title^
^Dialog_2050601_Title^,^Beast Trainer Flight^,^野獣調教師プライト^,^Dialog_2050601_Answer_9_text^,^Dialog_2050601_Answer_9_text^,^Dialog_2050601_Answer_9_text^,^Dialog_2050601_Answer_9_text^
^Dialog_2050601_Answer_9_text^,^Taming^,^捕獲する方法^,^Dialog_2050601_Text0^,^Dialog_2050601_Text0^,^Dialog_2050601_Text0^,^Dialog_2050601_Text0^
^Dialog_2050601_Text0^,^I live with beasts People call me a trainer but I like the word of the beast rather than the training^,^私は猛獣達と一緒に住んでるよ。人々は私を調教師と呼ぶけど…私は調教より猛獣共感者っていう言葉が気に入ってるのよ。^,^Dialog_2050601_Answer_6_Text^,^Dialog_2050601_Answer_6_Text^,^Dialog_2050601_Answer_6_Text^,^Dialog_2050601_Answer_6_Text^
^Dialog_2050601_Answer_6_Text^,^Fellow^,^フェロー商店^,^Dialog_2050601_Answer_7_Text^,^Dialog_2050601_Answer_7_Text^,^Dialog_2050601_Answer_7_Text^,^Dialog_2050601_Answer_7_Text^
^Dialog_2050601_Answer_7_Text^,^Fellowship Seal of Fellow Growth^,^フェロー成長封印解除^,^Dialog_2050601_Answer_8_Text^,^Dialog_2050601_Answer_8_Text^,^Dialog_2050601_Answer_8_Text^,^Dialog_2050601_Answer_8_Text^
^Dialog_2050601_Answer_8_Text^,^Fellowship space expansion^,^フェローインベントリ拡張^,^Dialog_1040107_Title^,^Dialog_1040107_Title^,^Dialog_1040107_Title^,^Dialog_1040107_Title^
^Dialog_1040107_Title^,^Northern guard Owen^,^北部警備隊員オーウェン^,^Dialog_1040107_Text0^,^Dialog_1040107_Text0^,^Dialog_1040107_Text0^,^Dialog_1040107_Text0^
^Dialog_1040107_Text0^,^Suddenly the fairies who lived in Lake Morine became violent It's hard to deal with animals tHat run in the forest^,^自分はこの地に赴任して長いのですが、突然モリネ湖に住む妖精が凶暴化して大変な状況になってしまっているんです。<br>森で暴れている動物だけでも手を焼いているというのにどうしていいやら…^,^Dialog_1040108_Title^,^Dialog_1040108_Title^,^Dialog_1040108_Title^,^Dialog_1040108_Title^
^Dialog_1040108_Title^,^Shinryong Knights Dispatch Captain Rogers^,^神竜騎士団派遣隊長ロジャース^,^Dialog_1040108_Text0^,^Dialog_1040108_Text0^,^Dialog_1040108_Text0^,^Dialog_1040108_Text0^
^Dialog_1040108_Text0^,^Cabel denominations who are unforgivable to revive the dead beyond the sleeping of their lives  <br> <br> If they can't stop them the kingdom becomes a matter of time You must stop it^,^カフィン教徒共め、人体改造どころか死者まで蘇えらすだなんて断じて許せん！<br>奴らを野放しにしておいては王国が死の国と化すのも時間の問題だ。<br>必ず阻止せねばならん！^,^Dialog_1040109_Title^,^Dialog_1040109_Title^,^Dialog_1040109_Title^,^Dialog_1040109_Title^
^Dialog_1040109_Title^,^Assassin Clan Darwin^,^シャドウクランダーウィン^,^Dialog_1040109_Text0^,^Dialog_1040109_Text0^,^Dialog_1040109_Text0^,^Dialog_1040109_Text0^
^Dialog_1040109_Text0^,^I saw Crow and vowed to be a Assassin clan I'm still here to help him^,^私はクロウ団長に会ってシャドウクランになろうと決心しました。あの方の役にたつために今この場にいるわけです。^,^Dialog_1040110_Title^,^Dialog_1040110_Title^,^Dialog_1040110_Title^,^Dialog_1040110_Title^
^Dialog_1040110_Title^,^Dispatch^,^派遣隊指揮官ガーレンド^,^Dialog_1040110_Text0^,^Dialog_1040110_Text0^,^Dialog_1040110_Text0^,^Dialog_1040110_Text0^
^Dialog_1040110_Text0^,^This is where courageous soldiers are gathered to protect Hakanas Those here are protecting the future of Hakanas at risk^,^ここはハカナスを守る為の勇猛果敢な兵士が集うところだ。<br>ここにいる者は全員、どんなに危険であっても、ハカナスとその未来の為にその身を捧げる覚悟がある。^,^Dialog_1040111_Title^,^Dialog_1040111_Title^,^Dialog_1040111_Title^,^Dialog_1040111_Title^
^Dialog_1040111_Title^,^Farmer^,^農民ケテルン^,^Dialog_1040111_Text0^,^Dialog_1040111_Text0^,^Dialog_1040111_Text0^,^Dialog_1040111_Text0^
^Dialog_1040111_Text0^,^It's a big deal! It's a big deal!^,^大変！大変だー！^,^Dialog_1040112_Title^,^Dialog_1040112_Title^,^Dialog_1040112_Title^,^Dialog_1040112_Title^
^Dialog_1040112_Title^,^Malone wife^,^マロン婦人^,^Dialog_1040112_Text0^,^Dialog_1040112_Text0^,^Dialog_1040112_Text0^,^Dialog_1040112_Text0^
^Dialog_1040112_Text0^,^Other families went safely into the capital I asked you to go together but I couldn't give up my house^,^他の家族は無事に首都城に避難しました。<br>一緒に行こうと言われましたが、私はどうしても家を諦められません。<br>ですので一人ここに残ったのでございます。^,^Dialog_1040113_Title^,^Dialog_1040113_Title^,^Dialog_1040113_Title^,^Dialog_1040113_Title^
^Dialog_1040113_Title^,^Warehouse Keeper Romeo^,^倉庫管理人ロメオ^,^Dialog_1040113_Text0^,^Dialog_1040113_Text0^,^Dialog_1040113_Text0^,^Dialog_1040113_Text0^
^Dialog_1040113_Text0^,^hello?^,^こんにちは？^,^Dialog_1040114_Title^,^Dialog_1040114_Title^,^Dialog_1040114_Title^,^Dialog_1040114_Title^
^Dialog_1040114_Title^,^Research Director Willow^,^研究所長ウィロー^,^Dialog_1040114_Text0^,^Dialog_1040114_Text0^,^Dialog_1040114_Text0^,^Dialog_1040114_Text0^
^Dialog_1040114_Text0^,^Until the day when fellows and humans are united The Royal Fellow Lab does not study the habits and ecology of the fellows Periodically the fellow test is also made^,^フェローと人間が、それこそ人馬一体になるその日まで、ここ王立フェロー研究所ではフェローの習性や生態を研究するのじゃ。<br>定期的に捕獲の試験も実施しとる。^,^Dialog_1040115_Title^,^Dialog_1040115_Title^,^Dialog_1040115_Title^,^Dialog_1040115_Title^
^Dialog_1040115_Title^,^Angelica a fellow researcher^,^フェロー研究員アンジェリカ^,^Dialog_1040115_Text0^,^Dialog_1040115_Text0^,^Dialog_1040115_Text0^,^Dialog_1040115_Text0^
^Dialog_1040115_Text0^,^This white horses have been my friend since childhood It's more like a family than a fellow Angelica can't imagine tHat Merlin disappears^,^この白馬メルリンは幼い頃からアンジェリカの友達でした。<br>今はフェローというより家族の一員です。<br>アンジェリカはメルリンがいない日々なんて想像もできません。^,^Dialog_1040116_Title^,^Dialog_1040116_Title^,^Dialog_1040116_Title^,^Dialog_1040116_Title^
^Dialog_1040116_Title^,^Fellow researcher Pir^,^フェロー研究員ピル^,^Dialog_1040116_Text0^,^Dialog_1040116_Text0^,^Dialog_1040116_Text0^,^Dialog_1040116_Text0^
^Dialog_1040116_Text0^,^Do you want to tame a flight fellow? If you can't jump and jump down you won't be able to tame for a lifetime if you can't jump down^,^飛行フェローを捕獲したいって？落ちて死ぬくらいの覚悟がなくては一生捕獲できないさ。^,^Dialog_1040117_Title^,^Dialog_1040117_Title^,^Dialog_1040117_Title^,^Dialog_1040117_Title^
^Dialog_1040117_Title^,^Fellow researcher Spruce^,^フェロー研究員スプラス^,^Dialog_1040117_Text0^,^Dialog_1040117_Text0^,^Dialog_1040117_Text0^,^Dialog_1040117_Text0^
^Dialog_1040117_Text0^,^This wonderful body Sensory leg movement Look at the highly figure It's a frost tHat I met in the land of Parna How about? Are you amazing?^,^ど～ですか、この素晴らしい胴体！<br>感性的な足さばき！<br>ゴージャスなそのシルエットを見てよ！<br>パルナの地で会ったフロストスパイダーって子なんだけど、すっごくアメイジングでしょ？^,^Dialog_1040118_Title^,^Dialog_1040118_Title^,^Dialog_1040118_Title^,^Dialog_1040118_Title^
^Dialog_1040118_Title^,^Fellow researcher Snowbell^,^フェロー研究員スノーベール^,^Dialog_1040118_Text0^,^Dialog_1040118_Text0^,^Dialog_1040118_Text0^,^Dialog_1040118_Text0^
^Dialog_1040118_Text0^,^Snow tiger is more than twice as strong as the general tiger of others! Now I'm studying how to strengthen this tiger!^,^この雪原の虎は他の人が捕獲した一般の虎の二倍以上強いんだ！今はこの虎をもっと強化する方法を研究中だよ。^,^Dialog_1040124_Title^,^Dialog_1040124_Title^,^Dialog_1040124_Title^,^Dialog_1040124_Title^
^Dialog_1040124_Title^,^Royal Guards Gares Bain^,^王室近衛隊員ガレスベイン^,^Dialog_1040124_Text0^,^Dialog_1040124_Text0^,^Dialog_1040124_Text0^,^Dialog_1040124_Text0^
^Dialog_1040124_Text0^,^Gareth Bain who was sent out of the royal guards from the guards is called Gareth Bain The farm in front of the gate is a wormwood field^,^イノシシ退治の命を受けて赴任しました、王室近衛隊のガレスベインと申します。<ｂｒ>王城周辺の治安維持は王城を守るのと一緒です。<ｂｒ>城に近接する穀倉地帯で事件が起こるだなんてあってはならないことです。^,^Dialog_1050000_Title^,^Dialog_1050000_Title^,^Dialog_1050000_Title^,^Dialog_1050000_Title^
^Dialog_1050000_Title^,^Guild Master Oriz^,^ギルド管理人^,^Dialog_1050000_Text0^,^Dialog_1050000_Text0^,^Dialog_1050000_Text0^,^Dialog_1050000_Text0^
^Dialog_1050000_Text0^,^The world goes alone like a cast iron horn but it is also important to join forces with colleagues to overcome the crisis in Hakanas Think about it^,^いずれにせよ死ぬ時は一人だが、ハカナスの危機を乗り越えるには仲間を集めて力を合わせるのが重量だ。よく考えてみたまえ。^,^Dialog_1050000_Answer_0_Text^,^Dialog_1050000_Answer_0_Text^,^Dialog_1050000_Answer_0_Text^,^Dialog_1050000_Answer_0_Text^
^Dialog_1050000_Answer_0_Text^,^Creating a guild^,^ギルドを結成する。^,^Dialog_1050000_Answer_1_Text^,^Dialog_1050000_Answer_1_Text^,^Dialog_1050000_Answer_1_Text^,^Dialog_1050000_Answer_1_Text^
^Dialog_1050000_Answer_1_Text^,^Dismanting guild^,^ギルドを解散する。^,^Dialog_1050000_Answer_2_Text^,^Dialog_1050000_Answer_2_Text^,^Dialog_1050000_Answer_2_Text^,^Dialog_1050000_Answer_2_Text^
^Dialog_1050000_Answer_2_Text^,^Guild grade raising^,^ギルド等級を上げる。^,^Dialog_1050000_Answer_3_Text^,^Dialog_1050000_Answer_3_Text^,^Dialog_1050000_Answer_3_Text^,^Dialog_1050000_Answer_3_Text^
^Dialog_1050000_Answer_3_Text^,^Guild mark change^,^ギルドエンブレム変更^,^Dialog_1070100_Title^,^Dialog_1070100_Title^,^Dialog_1070100_Title^,^Dialog_1070100_Title^
^Dialog_1070100_Title^,^Pierrot Muig^,^ピエロムイグ^,^Dialog_1070100_Text0^,^Dialog_1070100_Text0^,^Dialog_1070100_Text0^,^Dialog_1070100_Text0^
^Dialog_1070100_Text0^,^yogh! I am a Pierrot Muig who gives dreams and hopes! Follow me! yogh!^,^ヨッホ！僕は夢と希望を伝わるピエロムイグ！僕のまねをしてみて！ヨッホ!^,^Dialog_1070110_Title^,^Dialog_1070110_Title^,^Dialog_1070110_Title^,^Dialog_1070110_Title^
^Dialog_1070110_Title^,^King Kimu^,^採集王スキーム^,^Dialog_1070110_Text0^,^Dialog_1070110_Text0^,^Dialog_1070110_Text0^,^Dialog_1070110_Text0^
^Dialog_1070110_Text0^,^nice to meet My name is Kimu He is the best gatheRing king of Hakanas who has never been able to do so far^,^私の名前はスキーム。今まで採集できなかった物がない、ハカナスで最高の採集王だよ。.^,^Dialog_1070110_Answer_3_Text^,^Dialog_1070110_Answer_3_Text^,^Dialog_1070110_Answer_3_Text^,^Dialog_1070110_Answer_3_Text^
^Dialog_1070110_Answer_3_Text^,^Raising gatheRing technology^,^採集スキルを上げる^,^Dialog_1070120_Title^,^Dialog_1070120_Title^,^Dialog_1070120_Title^,^Dialog_1070120_Title^
^Dialog_1070120_Title^,^Elder Lemvart^,^老人レンバルト^,^Dialog_1070120_Text0^,^Dialog_1070120_Text0^,^Dialog_1070120_Text0^,^Dialog_1070120_Text0^
^Dialog_1070120_Text0^,^You have to bake enough to bake it! The same is true of pottery !!^,^充分に焼かないとパンにならん。陶器も同じじゃ!!^,^Dialog_1070130_Title^,^Dialog_1070130_Title^,^Dialog_1070130_Title^,^Dialog_1070130_Title^
^Dialog_1070130_Title^,^Princess Amelia^,^姫アメリア^,^Dialog_1070130_Text0^,^Dialog_1070130_Text0^,^Dialog_1070130_Text0^,^Dialog_1070130_Text0^
^Dialog_1070130_Text0^,^Are you a sister's escort? It's a familiar face^,^あなたが姉の護衛騎士ですよね？見かけた顔ですわ。^,^Dialog_1070140_Title^,^Dialog_1070140_Title^,^Dialog_1070140_Title^,^Dialog_1070140_Title^
^Dialog_1070140_Title^,^Library Director Birds^,^図書館長バドラント^,^Dialog_1070140_Text0^,^Dialog_1070140_Text0^,^Dialog_1070140_Text0^,^Dialog_1070140_Text0^
^Dialog_1070140_Text0^,^There is a way in the book and the truth in the book Welcome to the Baelas Library^,^本の中に道があり、本の中に真理があるのです。バエランス記念図書館にようこそ。^,^Dialog_1070150_Title^,^Dialog_1070150_Title^,^Dialog_1070150_Title^,^Dialog_1070150_Title^
