t_no;t_id;t_level;t_rarity;t_type
1814.000000;F_EV_DDrFrDoll_001;1.000000;lendario;fellow
1815.000000;F_EV_DDrFrDoll_002;1.000000;lendario;fellow
1816.000000;F_EV_DragDoll_001;1.000000;lendario;fellow
1817.000000;F_EV_DragDoll_002;1.000000;lendario;fellow
1818.000000;F_EV_PumkinHo_001;1.000000;lendario;fellow
1819.000000;F_EV_MoonDog_001;1.000000;lendario;fellow
1820.000000;F_EV_MoonDog_002;1.000000;lendario;fellow
1821.000000;F_EV_MerryMouse_001;1.000000;lendario;fellow
1822.000000;F_EV_HappyMouse_001;1.000000;lendario;fellow
1823.000000;F_EV_SteamWolf_001;1.000000;lendario;fellow
1824.000000;F_EV_SteamWolf_002;1.000000;lendario;fellow
1825.000000;F_EV_HalfCow_001;1.000000;lendario;fellow
1826.000000;F_EV_HalfCowH_001;1.000000;lendario;fellow
1827.000000;F_EV_JellyBear_001;1.000000;heroic;fellow
1828.000000;F_EV_JellyBear_002;1.000000;lendario;fellow
1829.000000;F_EV_JellyBear_003;1.000000;lendario;fellow
1830.000000;F_EV_JellyBear_004;1.000000;lendario;fellow
1831.000000;F_EV_JellyBear_005;1.000000;lendario;fellow
1832.000000;F_EV_JellyBear_006;1.000000;lendario;fellow
1833.000000;F_EV_JellyBear_007;1.000000;lendario;fellow
1834.000000;F_FR_frtest_004;60.000000;lendario;fellow
1835.000000;F_FR_frtest_005;60.000000;lendario;fellow
1836.000000;F_FR_frtest_006;60.000000;lendario;fellow
1837.000000;F_EV_KnightHo_001;40.000000;normal;fellow
1838.000000;F_EV_KnightHo_002;40.000000;normal;fellow
1839.000000;F_EV_KnightHo_003;40.000000;normal;fellow
1840.000000;F_EV_rebae7th_001;1.000000;lendario;fellow
1841.000000;F_EV_rebae7th_002;1.000000;lendario;fellow
1842.000000;F_EV_whatCow_001;1.000000;heroic;fellow
1843.000000;F_EV_HowCow_001;1.000000;heroic;fellow
1844.000000;F_EV_KnightHo_004;40.000000;normal;fellow
1845.000000;F_EV_BalloonDog_001;1.000000;heroic;fellow
1846.000000;F_EV_BalloonDog_002;1.000000;heroic;fellow
1847.000000;F_EV_BalloonDog_003;1.000000;lendario;fellow
1848.000000;F_EV_BalloonDog_004;1.000000;lendario;fellow
1849.000000;F_EV_BalloonDog_005;1.000000;lendario;fellow
1850.000000;F_EV_BalloonDog_006;1.000000;lendario;fellow
1851.000000;F_EV_CatMachine_001;1.000000;lendario;fellow
1852.000000;F_EV_fairyBone_001;1.000000;lendario;fellow
1853.000000;F_EV_fairyGold_001;1.000000;lendario;fellow
1854.000000;F_EV_SteamWolf_003;1.000000;lendario;fellow
1855.000000;F_EV_CatMachine_002;1.000000;lendario;fellow
1856.000000;F_EV_CatMachine_003;1.000000;lendario;fellow
1857.000000;F_EV_CatMachine_004;1.000000;lendario;fellow
1858.000000;F_EV_CatMachine_005;1.000000;lendario;fellow
1859.000000;F_EV_CatMachine_006;70.000000;normal;fellow
1860.000000;F_EV_fairyBone_002;1.000000;lendario;fellow
1861.000000;F_EV_fairyGold_002;1.000000;lendario;fellow
1862.000000;F_EV_BalloonSwan_01;1.000000;lendario;fellow
1863.000000;F_EV_BalloonSwan_02;1.000000;lendario;fellow
1864.000000;F_EV_WBanana_001;1.000000;lendario;fellow
1865.000000;F_EV_WBanana_002;1.000000;lendario;fellow
1866.000000;F_EV_PBanana_001;1.000000;lendario;fellow
1867.000000;F_EV_PBanana_002;1.000000;lendario;fellow
1868.000000;F_EV_MBanana_001;1.000000;lendario;fellow
1869.000000;F_EV_MBanana_002;1.000000;lendario;fellow
1870.000000;F_EV_CBanana_001;1.000000;lendario;fellow
1871.000000;F_EV_CBanana_002;1.000000;lendario;fellow
1872.000000;F_EV_DessertCup_001;1.000000;lendario;fellow
1873.000000;F_EV_DessertCup_002;1.000000;lendario;fellow
1874.000000;F_EV_TakoSeal_001;1.000000;lendario;fellow
1875.000000;F_EV_TakoSeal_002;1.000000;lendario;fellow
1876.000000;F_EV_GoldFish_001;1.000000;lendario;fellow
1877.000000;F_EV_GoldFish_002;1.000000;lendario;fellow
1878.000000;F_EV_RBBanana_001;70.000000;normal;fellow
1879.000000;F_EV_GoldFish_003;1.000000;lendario;fellow
1880.000000;F_EV_GoldFish_004;1.000000;lendario;fellow
1881.000000;F_EV_GoldFish_005;1.000000;lendario;fellow
1882.000000;F_EV_GoldFish_006;1.000000;lendario;fellow
1883.000000;F_FR_Unic_0001;60.000000;lendario;fellow
1884.000000;F_FR_Tiger_0001;60.000000;lendario;fellow
1885.000000;F_FR_boarel_0001;60.000000;lendario;fellow
1886.000000;F_FR_Fatowl00_0001;60.000000;lendario;fellow
1887.000000;F_FR_Petrity_0001;60.000000;lendario;fellow
1888.000000;F_FR_PolarBear_0001;60.000000;lendario;fellow
1889.000000;F_FR_Goldcow_0001;60.000000;lendario;fellow
1890.000000;F_EV_VFunny_001;1.000000;lendario;fellow
1891.000000;F_EV_VFunny_002;1.000000;lendario;fellow
1892.000000;F_EV_VFunny_003;1.000000;lendario;fellow
1893.000000;F_EV_SteamWolf_004;1.000000;lendario;fellow
1894.000000;F_RD_WaterDra_001;1.000000;lendario;fellow
1895.000000;F_RD_WaterDra_002;1.000000;lendario;fellow
1896.000000;F_RD_WaterDra_003;1.000000;lendario;fellow
1897.000000;F_RD_WaterDra_004;1.000000;lendario;fellow
1898.000000;F_EV_HaSkull_001;1.000000;lendario;fellow
1899.000000;F_EV_HaSkull_002;1.000000;lendario;fellow
1900.000000;F_EV_Headless_001;1.000000;lendario;fellow
1901.000000;F_EV_Headless_002;1.000000;lendario;fellow
1902.000000;F_EV_IceDeer_001;1.000000;lendario;fellow
1903.000000;F_EV_IceDeer_002;1.000000;lendario;fellow
1904.000000;F_P02_QUAD_001;1.000000;lendario;fellow
1905.000000;F_EV_2021Tiger_001;1.000000;lendario;fellow
1906.000000;F_EV_2021Tiger_002;1.000000;lendario;fellow
1907.000000;F_ev_LoveOwl_001;1.000000;lendario;fellow
1908.000000;F_ev_LoveOwl_002;1.000000;lendario;fellow
1909.000000;F_EV_LovChibi_001;1.000000;lendario;fellow
1910.000000;F_EV_LovChibi_002;1.000000;lendario;fellow
1911.000000;F_ev_LoveOwl_003;1.000000;lendario;fellow
1912.000000;F_ev_LoveOwl_004;1.000000;lendario;fellow
1913.000000;F_ev_LoveOwl_005;1.000000;lendario;fellow
1914.000000;F_ev_LoveOwl_006;1.000000;lendario;fellow
1915.000000;F_EV_azain8th_001;1.000000;lendario;fellow
1916.000000;F_EV_azain8th_002;1.000000;lendario;fellow
1917.000000;F_EV_mazain8th_001;1.000000;lendario;fellow
1918.000000;F_EV_mazain8th_002;1.000000;lendario;fellow
1919.000000;F_EV_DragBF_001;1.000000;lendario;fellow
1920.000000;F_EV_DragBF_002;1.000000;lendario;fellow
1921.000000;F_NFT_Devy_001;1.000000;lendario;fellow
1922.000000;F_NFT_Devy_002;1.000000;lendario;fellow
1923.000000;F_NFT_FlyBny_0001;1.000000;lendario;fellow
1924.000000;F_NFT_FlyBny_0002;1.000000;lendario;fellow
1925.000000;F_NFT_FlyBny_0003;1.000000;lendario;fellow
1926.000000;F_NFT_FlyBny_0004;1.000000;lendario;fellow
1927.000000;F_EV_DargPaper_001;1.000000;lendario;fellow
1928.000000;F_EV_DargPaper_002;1.000000;mitico;fellow
1929.000000;F_EV_DargPaper_003;1.000000;lendario;fellow
1930.000000;F_EV_DargPaper_004;1.000000;lendario;fellow
1931.000000;F_EV_DargPaper_005;1.000000;lendario;fellow
1932.000000;F_EV_DargPaper_006;1.000000;lendario;fellow
1933.000000;F_EV_DargPaper_007;1.000000;lendario;fellow
1934.000000;F_EV_DargPaper_008;1.000000;lendario;fellow
1935.000000;F_EV_DargPaper_009;1.000000;lendario;fellow
1936.000000;F_EV_DargPaper_010;1.000000;lendario;fellow
1937.000000;F_EV_DragStar_001;1.000000;lendario;fellow
1938.000000;F_EV_DragStar_002;1.000000;lendario;fellow
1939.000000;F_EV_DragStar_003;1.000000;lendario;fellow
1940.000000;F_EV_DragStar_004;1.000000;lendario;fellow
1941.000000;F_EV_DragStar_005;1.000000;lendario;fellow
1942.000000;F_EV_DragStar_006;1.000000;lendario;fellow
1943.000000;F_EV_DragStar_007;1.000000;lendario;fellow
1944.000000;F_EV_DragStar_008;1.000000;lendario;fellow
1945.000000;F_EV_DessertCup_003;1.000000;lendario;fellow
1946.000000;F_EV_DessertCup_004;1.000000;lendario;fellow
1947.000000;F_EV_DessertCup_005;1.000000;lendario;fellow
1948.000000;F_EV_DessertCup_006;1.000000;lendario;fellow
1949.000000;F_EV_fairyPt_001;1.000000;lendario;fellow
1950.000000;F_EV_fairyPt_002;1.000000;lendario;fellow
1951.000000;F_EV_Cturtle_001;1.000000;elite;fellow
1952.000000;F_EV_Cturtle_002;1.000000;elite;fellow
1953.000000;F_EV_Cturtle_003;1.000000;heroic;fellow
1954.000000;F_EV_Cturtle_004;1.000000;heroic;fellow
1955.000000;F_EV_Cturtle_005;1.000000;lendario;fellow
1956.000000;F_EV_Cturtle_006;1.000000;lendario;fellow
1957.000000;F_EV_Gturtle_001;1.000000;elite;fellow
1958.000000;F_EV_Gturtle_002;1.000000;elite;fellow
1959.000000;F_EV_Gturtle_003;1.000000;heroic;fellow
1960.000000;F_EV_Gturtle_004;1.000000;heroic;fellow
1961.000000;F_EV_Gturtle_005;1.000000;lendario;fellow
1962.000000;F_EV_Gturtle_006;1.000000;lendario;fellow
1963.000000;F_EV_Bturtle_001;1.000000;elite;fellow
1964.000000;F_EV_Bturtle_002;1.000000;elite;fellow
1965.000000;F_EV_Bturtle_003;1.000000;heroic;fellow
1966.000000;F_EV_Bturtle_004;1.000000;heroic;fellow
1967.000000;F_EV_Bturtle_005;1.000000;mitico;fellow
1968.000000;F_EV_Bturtle_006;1.000000;lendario;fellow
1969.000000;F_EV_binibana_001;70.000000;normal;fellow
1970.000000;F_EV_biniparf_001;70.000000;normal;fellow
1971.000000;F_EV_biniparf_002;70.000000;normal;fellow
1972.000000;F_EV_biniparf_003;70.000000;normal;fellow
1973.000000;F_EV_CFunny_001;1.000000;lendario;fellow
1974.000000;F_EV_CFunny_002;1.000000;lendario;fellow
1975.000000;F_EV_CFunny_003;1.000000;lendario;fellow
1976.000000;F_D24_Spid_0001;1.000000;lendario;fellow
1977.000000;F_D24_Spid_0002;1.000000;lendario;fellow
1978.000000;F_D24_Hound_0001;1.000000;lendario;fellow
1979.000000;F_D24_Hound_0002;1.000000;lendario;fellow
1980.000000;F_D24_DraLittle_001;1.000000;lendario;fellow
1981.000000;F_D24_DraLittle_002;1.000000;lendario;fellow
1982.000000;F_D24_BPega_0001;1.000000;lendario;fellow
1983.000000;F_D24_BPega_0002;1.000000;lendario;fellow
1984.000000;F_D24_BigScrop_001;1.000000;lendario;fellow
1985.000000;F_D24_BigScrop_002;1.000000;lendario;fellow
1986.000000;F_D24_Karil_001;1.000000;lendario;fellow
1987.000000;F_D24_Karil_002;1.000000;lendario;fellow
1988.000000;F_D24_Ceratop_001;1.000000;lendario;fellow
1989.000000;F_D24_Ceratop_002;1.000000;lendario;fellow
1990.000000;F_EV_HalowGhost_01;1.000000;normal;fellow
1991.000000;F_EV_HalowGhost_02;1.000000;lendario;fellow
1992.000000;F_EV_HalowGhost_03;1.000000;lendario;fellow
1993.000000;F_EV_HalowGhost_04;1.000000;lendario;fellow
1994.000000;F_EV_HalowGhost_05;1.000000;lendario;fellow
1995.000000;F_EV_HalowGhost_06;1.000000;lendario;fellow
1996.000000;F_EV_HalowGhost_07;1.000000;lendario;fellow
1997.000000;F_EV_HalowGhost_08;1.000000;lendario;fellow
1998.000000;F_EV_HalowGhost_09;1.000000;lendario;fellow
1999.000000;F_EV_HalowGhost_10;1.000000;lendario;fellow
2000.000000;F_EV_HalowGhost_11;1.000000;lendario;fellow
2001.000000;F_EV_HalowGhost_12;1.000000;lendario;fellow
2002.000000;F_EV_HalowGhost_13;1.000000;lendario;fellow
2003.000000;F_EV_KnightHo_005;40.000000;normal;fellow
2004.000000;F_EV_GBlosus_001;1.000000;lendario;fellow
2005.000000;F_EV_BBlosus_001;1.000000;lendario;fellow
2006.000000;F_EV_YBlosus_001;1.000000;lendario;fellow
2007.000000;F_EV_Yeti_001;1.000000;lendario;fellow
2008.000000;F_EV_Yeti_002;1.000000;lendario;fellow
2009.000000;F_EV_Yeti_003;1.000000;lendario;fellow
2010.000000;F_EV_Yeti_004;1.000000;lendario;fellow
2011.000000;F_EV_GBlosus_002;1.000000;lendario;fellow
2012.000000;F_EV_BBlosus_002;1.000000;lendario;fellow
2013.000000;F_EV_YBlosus_002;1.000000;lendario;fellow
2014.000000;F_EV_WhiteIRS_01;1.000000;lendario;fellow
2015.000000;F_EV_WhiteIRS_02;1.000000;lendario;fellow
2016.000000;F_EV_PinkIRS_01;1.000000;lendario;fellow
2017.000000;F_EV_PinkIRS_02;1.000000;lendario;fellow
2018.000000;F_EV_GreenIRS_01;1.000000;lendario;fellow
2019.000000;F_EV_GreenIRS_02;1.000000;lendario;fellow
2020.000000;F_EV_PurpleIRS_01;1.000000;lendario;fellow
2021.000000;F_EV_PurpleIRS_02;1.000000;lendario;fellow
2022.000000;F_EV_flowerIRS_01;1.000000;lendario;fellow
2023.000000;F_EV_flowerIRS_02;1.000000;lendario;fellow
2024.000000;F_EV_SnowIRS_01;1.000000;lendario;fellow
2025.000000;F_EV_SnowIRS_02;1.000000;lendario;fellow
2026.000000;F_EV_WhiteIRR_01;1.000000;lendario;fellow
2027.000000;F_EV_WhiteIRR_02;1.000000;lendario;fellow
2028.000000;F_EV_PinkIRR_01;1.000000;lendario;fellow
2029.000000;F_EV_PinkIRR_02;1.000000;lendario;fellow
2030.000000;F_EV_GreenIRR_01;1.000000;lendario;fellow
2031.000000;F_EV_GreenIRR_02;1.000000;lendario;fellow
2032.000000;F_EV_PurpleIRR_01;1.000000;lendario;fellow
2033.000000;F_EV_PurpleIRR_02;1.000000;lendario;fellow
2034.000000;F_EV_flowerIRR_01;1.000000;lendario;fellow
2035.000000;F_EV_flowerIRR_02;1.000000;lendario;fellow
2036.000000;F_EV_SnowIRR_01;1.000000;lendario;fellow
2037.000000;F_EV_SnowIRR_02;1.000000;lendario;fellow
2038.000000;f_d27_arachne_001;1.000000;mitico;fellow
2039.000000;F_EV_kumadori_01;1.000000;lendario;fellow
2040.000000;F_EV_Buttercat_01;1.000000;lendario;fellow
2041.000000;F_EV_Buttercat_02;1.000000;lendario;fellow
2042.000000;F_EV_Erana_01;1.000000;lendario;fellow
2043.000000;F_EV_Crow_01;1.000000;lendario;fellow
2044.000000;F_F10_Laserta_01;1.000000;mitico;fellow
2045.000000;F_F10_Laserta_02;1.000000;mitico;fellow
2046.000000;F_F10_Matitle_01;1.000000;lendario;fellow
2047.000000;F_F10_Matitle_02;1.000000;lendario;fellow
2048.000000;F_F10_Roperse_01;1.000000;mitico;fellow
2049.000000;F_F10_Egnaive_01;1.000000;mitico;fellow
2050.000000;F_F10_Egnaive_02;1.000000;mitico;fellow
2051.000000;F_F10_Rublom_01;1.000000;lendario;fellow
2052.000000;F_F10_Rublom_02;1.000000;lendario;fellow
2053.000000;F_F10_NoName_01;1.000000;mitico;fellow
2054.000000;F_F10_NoName_02;1.000000;mitico;fellow
2055.000000;F_F10_Rayol_01;1.000000;mitico;fellow
2056.000000;F_F10_Rayol_02;1.000000;mitico;fellow
2057.000000;F_F10_Beatus_01;1.000000;mitico;fellow
2058.000000;F_F10_Beatus_02;1.000000;mitico;fellow
2059.000000;F_F10_Beatus_03;1.000000;mitico;fellow
2060.000000;F_F10_Beatus_04;1.000000;mitico;fellow
2061.000000;F_EV_WhiteDeer_01;1.000000;lendario;fellow
2062.000000;F_EV_WhiteDeer_02;1.000000;lendario;fellow
2063.000000;F_EV_PinkDeer_01;1.000000;lendario;fellow
2064.000000;F_EV_PinkDeer_02;1.000000;lendario;fellow
2065.000000;F_D27_Frozwolf_001;1.000000;mitico;fellow
2066.000000;F_D27_Frozwolf_002;1.000000;mitico;fellow
2067.000000;F_D27_Flyhydra_001;1.000000;mitico;fellow
2068.000000;F_D27_Flyhydra_002;1.000000;mitico;fellow
2069.000000;F_EV_BlackRabini_01;1.000000;normal;fellow
2070.000000;F_EV_EGG_001;1.000000;elite;fellow
2071.000000;F_EV_EGG_002;1.000000;elite;fellow
2072.000000;F_EV_EGG_003;1.000000;elite;fellow
2073.000000;F_EV_EGG_004;1.000000;elite;fellow
2074.000000;F_EV_EGG_005;1.000000;elite;fellow
2075.000000;F_EV_EGG_006;1.000000;heroic;fellow
2076.000000;F_EV_EGG_007;1.000000;heroic;fellow
2077.000000;F_EV_EGG_008;1.000000;heroic;fellow
2078.000000;F_EV_EGG_009;1.000000;heroic;fellow
2079.000000;F_EV_EGG_010;1.000000;heroic;fellow
2080.000000;F_EV_EGG_011;1.000000;lendario;fellow
2081.000000;F_EV_EGG_012;1.000000;lendario;fellow
2082.000000;F_EV_EGG_013;1.000000;lendario;fellow
2083.000000;F_EV_EGG_014;1.000000;lendario;fellow
2084.000000;F_EV_EGG_015;1.000000;lendario;fellow
2085.000000;F_EV_EGG_016;1.000000;lendario;fellow
2086.000000;F_EV_EGG_017;1.000000;lendario;fellow
2087.000000;F_EV_EGG_018;1.000000;lendario;fellow
2088.000000;F_EV_EGG_019;1.000000;lendario;fellow
2089.000000;F_EV_EGG_020;1.000000;lendario;fellow
2090.000000;F_EV_eggrabbit_001;1.000000;lendario;fellow
2091.000000;F_EV_eggrabbit_002;1.000000;lendario;fellow
2092.000000;F_d27_Shriekbird_01;1.000000;elite;fellow
2093.000000;f_ev_ToyRabbit_001;1.000000;lendario;fellow
2094.000000;f_ev_ToyRabbit_002;1.000000;lendario;fellow
2095.000000;f_ev_ToyRabbit_003;1.000000;lendario;fellow
2096.000000;f_ev_ToyRabbit_004;1.000000;lendario;fellow
2097.000000;f_ev_ToyRabbit_005;1.000000;lendario;fellow
2098.000000;f_ev_ToyRabbit_006;1.000000;lendario;fellow
2099.000000;f_ev_ToyRabbit_007;1.000000;lendario;fellow
2100.000000;f_ev_ToyRabbit_008;1.000000;lendario;fellow
2101.000000;f_ev_ToyRabbit_009;1.000000;lendario;fellow
2102.000000;f_ev_ToyRabbit_010;1.000000;lendario;fellow
2103.000000;f_ev_ToySwan_001;1.000000;lendario;fellow
2104.000000;f_ev_ToySwan_002;1.000000;lendario;fellow
2105.000000;f_ev_ToySwan_003;1.000000;lendario;fellow
2106.000000;f_ev_ToySwan_004;1.000000;lendario;fellow
2107.000000;f_ev_ToySwan_005;1.000000;lendario;fellow
2108.000000;f_ev_ToySwan_006;1.000000;lendario;fellow
2109.000000;f_ev_ToySwan_007;1.000000;lendario;fellow
2110.000000;f_ev_ToySwan_008;1.000000;lendario;fellow
2111.000000;f_ev_ToySwan_009;1.000000;lendario;fellow
2112.000000;f_ev_ToySwan_010;1.000000;lendario;fellow
2113.000000;f_ev_ToyDeer_001;1.000000;lendario;fellow
2114.000000;f_ev_ToyDeer_002;1.000000;lendario;fellow
2115.000000;f_ev_ToyDeer_003;1.000000;lendario;fellow
2116.000000;f_ev_ToyDeer_004;1.000000;lendario;fellow
2117.000000;f_ev_ToyDeer_005;1.000000;lendario;fellow
2118.000000;f_ev_ToyDeer_006;1.000000;lendario;fellow
2119.000000;f_ev_ToyDeer_007;1.000000;lendario;fellow
2120.000000;f_ev_ToyDeer_008;1.000000;lendario;fellow
2121.000000;f_ev_ToyDeer_009;1.000000;lendario;fellow
2122.000000;f_ev_ToyDeer_010;1.000000;lendario;fellow
2123.000000;f_ev_ToyHorse_005;1.000000;lendario;fellow
2124.000000;f_ev_ToyHorse_006;1.000000;lendario;fellow
2125.000000;f_ev_ToyHorse_007;1.000000;lendario;fellow
2126.000000;f_ev_ToyHorse_008;1.000000;lendario;fellow
2127.000000;f_ev_ToyHorse_009;1.000000;lendario;fellow
2128.000000;f_ev_ToyHorse_010;1.000000;lendario;fellow
2129.000000;f_ev_RabiniToy_001;1.000000;lendario;fellow
2130.000000;f_ev_RabiniToy_002;1.000000;lendario;fellow
2131.000000;f_ev_TameCow_01;1.000000;normal;fellow
2132.000000;f_ev_TameDeer_01;1.000000;normal;fellow
2133.000000;f_ev_TameLeo_01;1.000000;normal;fellow
2134.000000;f_ev_CuteFunny_01;1.000000;lendario;fellow
2135.000000;f_ev_CutePong_01;1.000000;lendario;fellow
2136.000000;F_EV_DoubleBerry_01;1.000000;lendario;fellow
2137.000000;F_EV_DoubleBerry_02;1.000000;lendario;fellow
2138.000000;F_EV_DoubleDog_01;1.000000;lendario;fellow
2139.000000;F_EV_DoubleDog_02;1.000000;lendario;fellow
2140.000000;F_EV_RoyalBerry_01;1.000000;lendario;fellow
2141.000000;F_EV_RoyalBerry_02;1.000000;lendario;fellow
2142.000000;F_EV_RoyalDog_01;1.000000;lendario;fellow
2143.000000;F_EV_RoyalDog_02;1.000000;lendario;fellow
2144.000000;F_EV_RunBerry_01;1.000000;normal;fellow
2145.000000;F_EV_RunDog_01;1.000000;normal;fellow
2146.000000;F_EV_ReturnBerry_01;1.000000;lendario;fellow
2147.000000;F_EV_ReturnDog_01;1.000000;heroic;fellow
2148.000000;f_ev_CuteBuddy_01;1.000000;lendario;fellow
2149.000000;f_ev_CutePang_01;1.000000;lendario;fellow
2150.000000;F_EV_firehaetae_001;1.000000;lendario;fellow
2151.000000;F_EV_smoghaetae_001;1.000000;lendario;fellow
2152.000000;F_EV_Atom_001;1.000000;lendario;fellow
2153.000000;F_EV_Atom_002;1.000000;lendario;fellow
2154.000000;F_EV_CandyGhost_01;1.000000;lendario;fellow
2155.000000;F_EV_CandyGhost_02;1.000000;lendario;fellow
2156.000000;F_EV_CandyGhost_03;1.000000;lendario;fellow
2157.000000;F_EV_CandyGhost_04;1.000000;lendario;fellow
2158.000000;F_EV_CandyGhost_05;1.000000;lendario;fellow
2159.000000;F_EV_CandyGhost_06;1.000000;lendario;fellow
2160.000000;F_EV_Phoenix_01;1.000000;lendario;fellow
2161.000000;F_EV_Phoenix_02;1.000000;lendario;fellow
2162.000000;F_EV_bard_01;1.000000;lendario;fellow
2163.000000;F_EV_bard_02;1.000000;lendario;fellow
2164.000000;F_EV_bard_03;1.000000;lendario;fellow
2165.000000;F_EV_bard_04;1.000000;lendario;fellow
2166.000000;F_EV_bard_05;1.000000;lendario;fellow
2167.000000;F_EV_bard_06;1.000000;lendario;fellow
2168.000000;F_EV_Trainingfox_01;1.000000;heroic;fellow
2169.000000;F_EV_seniorfox_01;1.000000;lendario;fellow
2170.000000;F_EV_cartfox_01;1.000000;lendario;fellow
2171.000000;F_EV_cartfox_02;1.000000;lendario;fellow
2172.000000;F_EV_zorrofox_01;1.000000;lendario;fellow
2173.000000;F_EV_zorrofox_02;1.000000;lendario;fellow
2174.000000;F_EV_whitefox_01;1.000000;normal;fellow
2175.000000;F_EV_eclia_002;1.000000;lendario;fellow
2176.000000;F_EV_eclia_001;1.000000;lendario;fellow
2177.000000;F_EV_eclia_001_2;1.000000;lendario;fellow
2178.000000;F_EV_eclia_003;1.000000;lendario;fellow
2179.000000;F_EV_eclia_004;1.000000;lendario;fellow
2180.000000;F_ev_cocoaBalen_01;1.000000;lendario;fellow
2181.000000;F_ev_cocoaBalen_02;1.000000;lendario;fellow
2182.000000;F_ev_mintBalen_01;1.000000;lendario;fellow
2183.000000;F_ev_mintBalen_02;1.000000;lendario;fellow
2184.000000;F_ev_BerryBalen_01;1.000000;lendario;fellow
2185.000000;F_ev_BerryBalen_02;1.000000;lendario;fellow
2186.000000;F_EV_smoghaetae_003;1.000000;lendario;fellow
2187.000000;F_EV_BlueDragon_01;1.000000;lendario;fellow
2188.000000;F_EV_BlueDragon_02;1.000000;lendario;fellow
2189.000000;f_ev_thunder_01;1.000000;lendario;fellow
2190.000000;F_EV_BalloonSwan_03;1.000000;lendario;fellow
2191.000000;F_EV_BalloonSwan_04;1.000000;lendario;fellow
2192.000000;F_EV_BalloonSwan_05;1.000000;lendario;fellow
2193.000000;F_EV_BalloonSwan_06;1.000000;lendario;fellow
2194.000000;F_EV_thgorila_01;1.000000;lendario;fellow
2195.000000;F_EV_thgorila_02;1.000000;lendario;fellow
2196.000000;F_f10_Bny01_01;1.000000;mitico;fellow
2197.000000;F_f10_Bny01_02;1.000000;mitico;fellow
2198.000000;F_f10_Bny01_03;1.000000;mitico;fellow
2199.000000;F_f10_Bny01_04;1.000000;mitico;fellow
2200.000000;F_f10_Bny01_05;1.000000;mitico;fellow
2201.000000;F_f10_Bny01_06;1.000000;mitico;fellow
2202.000000;F_f10_spiroon_001;1.000000;mitico;fellow
2203.000000;F_f10_spiroon_002;1.000000;mitico;fellow
2204.000000;F_f10_frozen_01;1.000000;mitico;fellow
2205.000000;F_f10_frozen_02;1.000000;mitico;fellow
2206.000000;F_f10_smoker_01;1.000000;mitico;fellow
2207.000000;F_f10_smoker_02;1.000000;mitico;fellow
2208.000000;F_f10_magicbook_01;1.000000;mitico;fellow
2209.000000;F_f10_magicbook_02;1.000000;mitico;fellow
2210.000000;F_ev_beerobot_01;1.000000;mitico;fellow
2211.000000;F_ev_beerobot_02;1.000000;mitico;fellow
2212.000000;F_ev_beerobot_03;1.000000;mitico;fellow
2213.000000;F_ev_beerobot_04;1.000000;mitico;fellow
2214.000000;F_ev_beerobot_05;1.000000;mitico;fellow
2215.000000;F_ev_beerobot_06;1.000000;mitico;fellow
2216.000000;F_EV_fairyIN_001;1.000000;mitico;fellow
2217.000000;F_EV_fairyIN_002;1.000000;mitico;fellow
2218.000000;F_EV_Caucabeetle_01;1.000000;mitico;fellow
2219.000000;F_EV_Caucabeetle_02;1.000000;mitico;fellow
2220.000000;F_EV_Caucabeetle_03;1.000000;mitico;fellow
2221.000000;F_EV_Caucabeetle_04;1.000000;mitico;fellow
2222.000000;F_EV_Caucabeetle_05;1.000000;mitico;fellow
2223.000000;F_EV_Caucabeetle_06;1.000000;mitico;fellow
2224.000000;F_EV_Caucabeetle_07;1.000000;mitico;fellow
2225.000000;F_EV_Caucabeetle_08;1.000000;mitico;fellow
2226.000000;F_EV_PumBee_01;1.000000;normal;fellow
2227.000000;F_EV_PumBee_02;1.000000;normal;fellow
2228.000000;F_EV_ExceMot_01;1.000000;normal;fellow
2229.000000;F_EV_ExceMot_02;1.000000;normal;fellow
2230.000000;F_EV_Spider_01;1.000000;normal;fellow
2231.000000;F_EV_Spider_02;1.000000;normal;fellow
2232.000000;F_EV_Ceratops_01;1.000000;normal;fellow
2233.000000;F_EV_Ceratops_02;1.000000;normal;fellow
2234.000000;F_EV_SpoFly_01;1.000000;normal;fellow
2235.000000;F_EV_SpoFly_02;1.000000;normal;fellow
2236.000000;F_EV_shrimpsushi_01;1.000000;mitico;fellow
2237.000000;F_EV_shrimpsushi_02;1.000000;mitico;fellow
2238.000000;F_EV_Octosushi_01;1.000000;mitico;fellow
2239.000000;F_EV_Octosushi_02;1.000000;mitico;fellow
2240.000000;F_EV_tunasushi_01;1.000000;mitico;fellow
2241.000000;F_EV_tunasushi_02;1.000000;mitico;fellow
2242.000000;F_EV_PolPoyo_01;1.000000;mitico;fellow
2243.000000;F_EV_PolPoyo_02;1.000000;mitico;fellow
2244.000000;F_EV_SpidPumkin_01;1.000000;mitico;fellow
2245.000000;F_EV_SpidPumkin_02;1.000000;mitico;fellow
2246.000000;F_EV_JellyFish_01;1.000000;mitico;fellow
2247.000000;F_EV_JellyFish_02;1.000000;mitico;fellow
2248.000000;F_EV_JellyFish_03;1.000000;mitico;fellow
2249.000000;F_EV_JellyFish_04;1.000000;mitico;fellow
2250.000000;F_EV_JellyFish_05;1.000000;mitico;fellow
